epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4083.98,1.27927,0.72923,0.0017,0.87579,0.80925,0.86054,0.60923,1.06898,0.63408,0.00159,0.0008647,0.0008647,0.0008647
43,4180.01,1.27088,0.72684,0.0017,0.87703,0.80402,0.85685,0.60645,1.06933,0.64367,0.00159,0.0008614,0.0008614,0.0008614
44,4277.18,1.27181,0.72803,0.0017,0.87496,0.8056,0.85841,0.608,1.06676,0.64586,0.00159,0.0008581,0.0008581,0.0008581
45,4373.58,1.27472,0.72569,0.00168,0.88035,0.80369,0.85945,0.60809,1.07045,0.6421,0.00159,0.0008548,0.0008548,0.0008548
46,4469.59,1.27542,0.72317,0.00167,0.87742,0.80684,0.86004,0.61331,1.0545,0.63793,0.00156,0.0008515,0.0008515,0.0008515
47,4566.16,1.26894,0.72062,0.00168,0.88013,0.80544,0.85872,0.61135,1.06261,0.63781,0.00157,0.0008482,0.0008482,0.0008482
48,4663.01,1.27017,0.71907,0.00168,0.88062,0.80864,0.85814,0.6133,1.05791,0.63557,0.00157,0.0008449,0.0008449,0.0008449
49,4760.24,1.26817,0.71925,0.00169,0.87903,0.81131,0.86246,0.61722,1.04953,0.63088,0.00155,0.0008416,0.0008416,0.0008416
50,4856.69,1.26026,0.71913,0.00167,0.87706,0.80495,0.8592,0.61235,1.0529,0.64442,0.00156,0.0008383,0.0008383,0.0008383
51,4952.77,1.26667,0.72067,0.00166,0.87873,0.80517,0.85978,0.61116,1.05647,0.64451,0.00156,0.000835,0.000835,0.000835
52,5049.21,1.2613,0.71591,0.00166,0.88106,0.80901,0.86115,0.61832,1.04621,0.63777,0.00154,0.0008317,0.0008317,0.0008317
53,5145.83,1.26395,0.71375,0.00168,0.8767,0.80703,0.85793,0.6111,1.05922,0.63727,0.00157,0.0008284,0.0008284,0.0008284
54,5242.39,1.2553,0.714,0.00166,0.88102,0.80702,0.85954,0.61594,1.04968,0.63467,0.00155,0.0008251,0.0008251,0.0008251
55,5338.94,1.25401,0.70986,0.00165,0.88113,0.81104,0.86101,0.61754,1.04637,0.62919,0.00155,0.0008218,0.0008218,0.0008218
56,5435.4,1.26497,0.71221,0.00166,0.87934,0.80919,0.8598,0.6151,1.04981,0.63721,0.00155,0.0008185,0.0008185,0.0008185
57,5531.27,1.25516,0.71215,0.00165,0.87683,0.80961,0.85931,0.61502,1.04991,0.63579,0.00155,0.0008152,0.0008152,0.0008152
58,5628.03,1.25624,0.70799,0.00166,0.87931,0.80826,0.86039,0.6163,1.04657,0.63782,0.00155,0.0008119,0.0008119,0.0008119
59,5724.77,1.24962,0.71066,0.00165,0.88338,0.80945,0.86196,0.62036,1.03683,0.62892,0.00153,0.0008086,0.0008086,0.0008086
60,5821.05,1.24774,0.70581,0.00165,0.88146,0.81058,0.86169,0.62055,1.04011,0.62853,0.00154,0.0008053,0.0008053,0.0008053
61,5917.03,1.24338,0.7048,0.00164,0.8797,0.81085,0.86043,0.61888,1.03771,0.63507,0.00153,0.000802,0.000802,0.000802
62,6012.84,1.24797,0.70862,0.00165,0.88266,0.81093,0.86423,0.62313,1.03439,0.62951,0.00152,0.0007987,0.0007987,0.0007987
63,6109.31,1.24288,0.70337,0.00165,0.88358,0.80981,0.86215,0.62427,1.03122,0.63003,0.00151,0.0007954,0.0007954,0.0007954
64,6205.93,1.25149,0.70517,0.00164,0.88221,0.81095,0.8629,0.6216,1.0348,0.63095,0.00152,0.0007921,0.0007921,0.0007921
65,6302.09,1.24416,0.70367,0.00163,0.88263,0.81246,0.86435,0.62386,1.03216,0.62294,0.00152,0.0007888,0.0007888,0.0007888
66,6397.75,1.24005,0.70022,0.00164,0.88384,0.8112,0.8642,0.62334,1.03251,0.62793,0.00152,0.0007855,0.0007855,0.0007855
67,6494.3,1.24217,0.69938,0.00162,0.8852,0.81003,0.86251,0.62654,1.02679,0.62844,0.00151,0.0007822,0.0007822,0.0007822
68,6590.47,1.24192,0.70418,0.00163,0.88265,0.81135,0.86276,0.62621,1.02806,0.62532,0.00151,0.0007789,0.0007789,0.0007789
69,6686.5,1.23984,0.69706,0.00163,0.88418,0.81305,0.86262,0.62657,1.02733,0.62214,0.00151,0.0007756,0.0007756,0.0007756
70,6782.86,1.23819,0.69849,0.00163,0.88374,0.81289,0.86456,0.62614,1.02604,0.625,0.00151,0.0007723,0.0007723,0.0007723
71,6879.15,1.23998,0.69738,0.00162,0.88289,0.81352,0.86583,0.62666,1.02428,0.62048,0.00151,0.000769,0.000769,0.000769
72,6975.14,1.23335,0.69663,0.00162,0.8873,0.81052,0.86503,0.62667,1.02238,0.62454,0.0015,0.0007657,0.0007657,0.0007657
73,7071.41,1.2304,0.69228,0.00162,0.8861,0.81271,0.86556,0.62671,1.02362,0.62118,0.0015,0.0007624,0.0007624,0.0007624
74,7167.8,1.22882,0.69142,0.00162,0.88775,0.81333,0.86573,0.62975,1.01933,0.61876,0.0015,0.0007591,0.0007591,0.0007591
75,7264.14,1.23231,0.68872,0.00161,0.88899,0.81234,0.86702,0.63033,1.01853,0.61687,0.00149,0.0007558,0.0007558,0.0007558
76,7360.24,1.23367,0.69542,0.00161,0.88863,0.81312,0.86688,0.63003,1.01729,0.61565,0.00149,0.0007525,0.0007525,0.0007525
77,7456.39,1.22909,0.68872,0.00161,0.88741,0.81504,0.86616,0.63083,1.01464,0.62123,0.00149,0.0007492,0.0007492,0.0007492
78,7553.13,1.23033,0.69036,0.0016,0.88563,0.8144,0.86552,0.629,1.01679,0.62421,0.00149,0.0007459,0.0007459,0.0007459
79,7648.81,1.22888,0.6882,0.0016,0.88666,0.8166,0.86703,0.63109,1.01514,0.62143,0.00149,0.0007426,0.0007426,0.0007426
80,7744.46,1.21574,0.6865,0.00162,0.88805,0.81528,0.86736,0.63172,1.01438,0.61735,0.00148,0.0007393,0.0007393,0.0007393
81,7840.61,1.22458,0.68832,0.00161,0.88817,0.81521,0.86719,0.6308,1.01688,0.61864,0.00149,0.000736,0.000736,0.000736
82,7937.29,1.22328,0.68605,0.00158,0.88577,0.81575,0.86676,0.63181,1.01273,0.61773,0.00148,0.0007327,0.0007327,0.0007327
83,8033.86,1.21853,0.6786,0.00158,0.88766,0.81535,0.86724,0.63367,1.0102,0.61411,0.00148,0.0007294,0.0007294,0.0007294
84,8130.76,1.22728,0.68584,0.0016,0.88771,0.81573,0.86754,0.63303,1.01179,0.61581,0.00148,0.0007261,0.0007261,0.0007261
85,8227.32,1.21983,0.6809,0.00159,0.88967,0.81475,0.86857,0.63446,1.00965,0.61252,0.00148,0.0007228,0.0007228,0.0007228
86,8323.75,1.21456,0.67717,0.00158,0.88899,0.81646,0.86886,0.6344,1.0091,0.61222,0.00148,0.0007195,0.0007195,0.0007195
