image,gt,TP,FP,FN,precision,recall,F1,F2,inference_ms
gss1696_jpg.rf.35a202665eb20d87401233fc508f8cd8.jpg,4,3,1,1,0.75,0.75,0.75,0.75,16.571
gss1696_jpg.rf.4d42cd70a6cbbea27e05688fe00ca726.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.794
gss1696_jpg.rf.e75165b6c9e493948e7a5e9e7006040e.jpg,1,1,1,0,0.5,1.0,0.666667,0.833333,15.899
gss1698_jpg.rf.42b8f580f9ed49170263c061e178cbb9.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.889
gss1698_jpg.rf.605b0c91d25ed94ac0af255f2db48c46.jpg,5,5,2,0,0.714286,1.0,0.833333,0.925926,16.152
gss1698_jpg.rf.8f9cce83e5fc256806b119b443a6184b.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.345
gss1698_jpg.rf.e92540eb292fedcc6fddffda0ec95e09.jpg,0,0,1,0,0.0,0.0,0.0,0.0,16.47
gss169_jpg.rf.3283db0861f88b93190ae898e914ddb5.jpg,1,1,0,0,1.0,1.0,1.0,1.0,17.444
gss169_jpg.rf.3a4aac46eab509292bf65a5882af91d1.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.55
gss1713_jpg.rf.c4ec0783f1228936ee0d11668d8bbfde.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.549
gss1713_jpg.rf.ec870e18905c7ac02ef7ea9c531ca45e.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.937
gss172_jpg.rf.4238254182d268cf6fbef6782462df9f.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.647
gss172_jpg.rf.afc6d7605f27da2d64b6de93ac73fd51.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.047
gss172_jpg.rf.c6d200e057ae9debde9343d7123de86a.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.845
gss1749_jpg.rf.0f9c470701e8a7df960f7c9da3ca5c8d.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.639
gss1749_jpg.rf.d401962dbb38d541dde3555bdf66735e.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.562
gss1753_jpg.rf.b160c01dc084d7cddb357dc01d92f827.jpg,1,1,2,0,0.333333,1.0,0.5,0.714286,16.586
gss1753_jpg.rf.e597f09b4501bc9823e73e950af12772.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.556
gss1757_jpg.rf.67c302c4bc1b7842ff7aaa0016f4e580.jpg,1,0,1,1,0.0,0.0,0.0,0.0,16.751
gss1757_jpg.rf.9f2ecf5b4caa2a097c8c3c261c8466b9.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.633
gss1757_jpg.rf.babc81571c5cb3e54ac5a69e8c712dad.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.51
gss1758_jpg.rf.5dc462dfbebcb3011462ce450ffcb3c3.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.839
gss1758_jpg.rf.6a66f51948edb1165ff92ffe8f47e05c.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.511
gss1758_jpg.rf.d7be8e2de5c3625a641912cd07856549.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.72
gss1761_jpg.rf.16ea34a52a61a97845962d2224c299a3.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.289
gss1761_jpg.rf.27c477d96cdf894721da68d7e6fb63c8.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.54
gss1761_jpg.rf.914372cec0cf09c2afa3b3188e4c995d.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.724
gss176_jpg.rf.26349c72893cd6c97bd6dd855cd02aa4.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.471
gss176_jpg.rf.a8e83818b0a7bdff30a87ab2df9393f1.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.461
gss1775_jpg.rf.29a36c04cc0c3a4a7514b52024ad0a8b.jpg,1,0,1,1,0.0,0.0,0.0,0.0,16.615
gss1775_jpg.rf.e87e5b6bf4189222701627b8224226d9.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.841
gss1827_jpg.rf.64574aebe4482773037e9b3bbc10a765.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.002
gss1827_jpg.rf.a4fe43e9b8a38bd305d3456cac6fef4c.jpg,4,4,0,0,1.0,1.0,1.0,1.0,16.606
gss1827_jpg.rf.f197f3c0c493ca2ff8d38df46b547e7d.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.989
gss1830_jpg.rf.00813495d7893e2519fc9696a34310b9.jpg,0,0,0,0,0.0,0.0,0.0,0.0,16.493
gss1830_jpg.rf.04e1c7ed90475818e96c8d4026bd00ba.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.914
gss1830_jpg.rf.69d8470e2dc3773860c63f58c65f2de0.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.779
gss1830_jpg.rf.93b9d493a38d466c8f0c3bfb990fa00c.jpg,5,5,1,0,0.833333,1.0,0.909091,0.961538,16.596
gss1830_jpg.rf.f79598a95234c85bc5e972475edcf19a.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.3
gss1831_jpg.rf.225df32d20d9791ce96f42f4019ef359.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.385
gss1831_jpg.rf.4be61306863ebcc0219140ae6a6f26e0.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.366
gss1831_jpg.rf.64361b1f1fff8ea265829ab1ccc89adf.jpg,4,4,1,0,0.8,1.0,0.888889,0.952381,16.534
gss1831_jpg.rf.f6c6437ce95c3bb932a8323dc3c75bf3.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.735
gss183_jpg.rf.03cfa330cbc45c5b07a0462bbb955050.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.716
gss183_jpg.rf.8fb4b97023b80b533e72c47e83eded31.jpg,1,0,0,1,0.0,0.0,0.0,0.0,15.245
gss183_jpg.rf.ef23696b5c045c0d03cd18d02dc8e01c.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.507
gss1849_jpg.rf.31405e8accd4476f449ba626aed221df.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.614
gss1849_jpg.rf.a855edb824185a5d85959f8f5df270b0.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.874
gss1849_jpg.rf.b5476b2734b7e643abd773d23d47d624.jpg,4,4,0,0,1.0,1.0,1.0,1.0,16.642
gss1849_jpg.rf.ceec9c675a28e2bbd90ae5898e9eafb6.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.784
gss186_jpg.rf.5f2a426bf978e06f913755bf4603613d.jpg,1,0,0,1,0.0,0.0,0.0,0.0,15.585
gss186_jpg.rf.61d8c4721d9d64d41560106e7cd9c8a7.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.907
gss186_jpg.rf.c9174f6c47d07ebe5b8bec5c8b7459ac.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.321
gss1880_jpg.rf.9232a1bbcf55a18cdb81401c1b9f7d80.jpg,4,4,1,0,0.8,1.0,0.888889,0.952381,16.577
gss1880_jpg.rf.af5dc166b78bb54466b74e41ab2e5744.jpg,1,1,1,0,0.5,1.0,0.666667,0.833333,16.74
gss1892_jpg.rf.15b81203a279c3bf05f426d4044f3950.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.144
gss1892_jpg.rf.2f741905afb26e33b6e7dbf6a4f2e4d2.jpg,4,4,0,0,1.0,1.0,1.0,1.0,16.553
gss1892_jpg.rf.9d3229d5d3ac0d1107e475834f694411.jpg,3,2,0,1,1.0,0.666667,0.8,0.714286,16.505
gss1905_jpg.rf.a17611e64fd6c3b6eb430238e1bd78ca.jpg,1,1,2,0,0.333333,1.0,0.5,0.714286,16.615
gss1905_jpg.rf.b6f28b883dab4418c51a059d3f0b08b1.jpg,1,1,1,0,0.5,1.0,0.666667,0.833333,15.81
gss1905_jpg.rf.d5f150843c544bdb4bebbbd3a60c52ab.jpg,1,0,6,1,0.0,0.0,0.0,0.0,16.627
gss1931_jpg.rf.3f288ee04a3ebce40736f067a97c2402.jpg,2,1,0,1,1.0,0.5,0.666667,0.555556,16.844
gss1931_jpg.rf.7d8a590bb3bc01d327aa2fb04a47aba0.jpg,1,1,0,0,1.0,1.0,1.0,1.0,17.159
gss1931_jpg.rf.97fbda2986b57d2b668e223e01418888.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.22
gss1931_jpg.rf.a691ca91a378128baca1b4f6e3f2e61b.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.877
gss1931_jpg.rf.ca96e89d216f2376a6b492211af4e325.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.639
gss1937_jpg.rf.47f208e8506165225150c05de7b0c3c9.jpg,2,2,0,0,1.0,1.0,1.0,1.0,15.782
gss1937_jpg.rf.ca53d820c22616dc3d2e9904d128b062.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.526
gss195_jpg.rf.5b71572a3e22d49422c9f4492ccf85d8.jpg,1,1,0,0,1.0,1.0,1.0,1.0,17.508
gss195_jpg.rf.6c121559c85e07580eefb1f543183eae.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.482
gss1961_jpg.rf.54525d8cec6f4e0d9cfa4bf1787ee652.jpg,2,2,3,0,0.4,1.0,0.571429,0.769231,16.536
gss1961_jpg.rf.6f9ce0141d681920547c2c3b9e2a1db2.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.646
gss1961_jpg.rf.ccd8ce181d83e33b5a6085ef2fa73ef3.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.694
gss1966_jpg.rf.128b229f9fbdd0f7dc059cc3b7c4b6c9.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.573
gss1966_jpg.rf.6fad404acf5950f32b480869e791394b.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.591
gss1966_jpg.rf.755aa53a580ed5e32a403efd1385b766.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.389
gss1969_jpg.rf.4bf9b82a1e073a072952daebc62afb98.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.563
gss1969_jpg.rf.5ac24fbd8f44fe3deac3eb7c2576534a.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.487
gss1969_jpg.rf.cc0c8587bf5f92964dcf9bcc02ce0244.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.47
gss1979_jpg.rf.65c168fe5cf80f7aa1afd52c90182418.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.488
gss1979_jpg.rf.6d8f6c6160ad174071d2e6a703fb7bbd.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.711
gss1979_jpg.rf.a0ef404011473bbc3ecad619ec26a388.jpg,3,2,0,1,1.0,0.666667,0.8,0.714286,16.588
gss1979_jpg.rf.aaa4d55685ec87517c3af8a64bbb1054.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.484
gss1979_jpg.rf.c23a14aade8e7cefbbd59f2967729332.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.276
gss1989_jpg.rf.6054ea99d29526fd02faa23bbeea13b9.jpg,2,1,0,1,1.0,0.5,0.666667,0.555556,16.549
gss1989_jpg.rf.c9a411ff540cf86b1b7d215018eb3148.jpg,2,2,1,0,0.666667,1.0,0.8,0.909091,16.489
gss1989_jpg.rf.f1470bc49f64e2aa6f9f8328dac38db1.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.859
gss2042_jpg.rf.7c80d618dc60193500de5e2303bb8c15.jpg,1,1,1,0,0.5,1.0,0.666667,0.833333,16.512
gss2042_jpg.rf.7d327fd602f28c7aaf6a27ea6cb0aad4.jpg,1,0,0,1,0.0,0.0,0.0,0.0,15.7
gss2042_jpg.rf.b21900be48f21391abad12b670413905.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.207
gss2050_jpg.rf.27896bc907c6b5eb6812296895692564.jpg,2,2,0,0,1.0,1.0,1.0,1.0,17.3
gss2050_jpg.rf.9e1331fa2cef061a30f56bb4467ae8a0.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.53
gss2060_jpg.rf.451cabe2f3fbb4a4ba2e0406d7af5ed9.jpg,1,0,1,1,0.0,0.0,0.0,0.0,16.657
gss2060_jpg.rf.6705d4e8ebc616337b5725e602fb54c2.jpg,1,1,1,0,0.5,1.0,0.666667,0.833333,16.69
gss2060_jpg.rf.9fc02c42459d84b2c79ed961a6a93c7a.jpg,2,2,0,0,1.0,1.0,1.0,1.0,17.164
gss2086_jpg.rf.0ba643200c862c905fe4a564571a9ce6.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.566
gss2086_jpg.rf.6c596a9dd3e3f233a3f5bedeb1668c52.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.357
gss2086_jpg.rf.7ff534cdf64cbaa7ce01b1deb6048beb.jpg,1,1,0,0,1.0,1.0,1.0,1.0,17.847
gss2086_jpg.rf.de7c51b5bb99cd0092ef33348b610a68.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.757
gss2090_jpg.rf.3c3efdb9ee3aa3c07f498fe3773d2954.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.418
gss2090_jpg.rf.4e94099cc5b8ea8412c484cebed1f675.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.899
gss2090_jpg.rf.707836e2132c56f88d565c2154833d20.jpg,3,3,0,0,1.0,1.0,1.0,1.0,16.635
gss20_jpg.rf.618c9a0ae14608d7020e5cc9d54818ac.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.747
gss2101_jpg.rf.690b3f8b283e9c2b8b08cf4721cff804.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.533
gss2101_jpg.rf.75c8c461c37ef5984db03524a2535dcf.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.443
gss2101_jpg.rf.d7c6570246ca8415804e65116f2bda5c.jpg,3,3,0,0,1.0,1.0,1.0,1.0,16.482
gss2102_jpg.rf.27df584c3bbc870135a4a34be5015b9c.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.478
gss2102_jpg.rf.2d3c2d22e521b2c87c2aaa93be709184.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.195
gss2102_jpg.rf.3dac9e55b6778f77fd006391542b11ed.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.721
gss2102_jpg.rf.5bb077d2912cb3ef77febaf6f2ddaaa0.jpg,3,3,0,0,1.0,1.0,1.0,1.0,16.423
gss2102_jpg.rf.7326f09b03e1da079fccca511ab0995f.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.41
gss210_jpg.rf.0a28a599138b7d5603c07198ac209ed3.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.517
gss210_jpg.rf.825e5f815353633e53d2e1059386494c.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.315
gss210_jpg.rf.c92e496c8132f401627c8d2910a7bdaf.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.707
gss221_jpg.rf.1c2b0e0293251aaf99aa5d473f407c3a.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.801
gss221_jpg.rf.4a4446da30cf676ef2a5ce5211e3de51.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.9
gss221_jpg.rf.df00242654f2547fb6f3406ace236f8a.jpg,2,1,0,1,1.0,0.5,0.666667,0.555556,16.588
gss223_jpg.rf.602638b7cd93034261205a5552a3d0d7.jpg,1,0,0,1,0.0,0.0,0.0,0.0,16.399
gss223_jpg.rf.d94205c69ca096d0603c53c6d9be63b5.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.166
gss223_jpg.rf.dfd806456f2e7031aee112d8b81d5688.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.548
gss227_jpg.rf.25fafa335eb265c86699594bb01dcddb.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.517
gss227_jpg.rf.2b337a50df1f1f7b1e798fd2f1cd5d7d.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.408
gss228_jpg.rf.7c75ef4cb53c40264a5272e687c69152.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.461
gss228_jpg.rf.c24bc9cc0ce5a7479b28b7bee419a510.jpg,2,2,0,0,1.0,1.0,1.0,1.0,15.714
gss241_jpg.rf.0e6c36e415b37a3297262d9979cb827c.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.69
gss241_jpg.rf.4567098bf764522dd6b77c1fa5ce0313.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.589
gss241_jpg.rf.77111787a4b20eb708b4c150106f2083.jpg,2,1,0,1,1.0,0.5,0.666667,0.555556,17.128
gss241_jpg.rf.afea6b414b63658eccf9624c637dea23.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.644
gss265_jpg.rf.061663719bbe10f5741f2484499c174e.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.671
gss268_jpg.rf.9204545ccee5d4ed32b89bfb03a86551.jpg,1,0,0,1,0.0,0.0,0.0,0.0,15.588
gss292_jpg.rf.435d21baa310db335f5a1c22958b6a09.jpg,1,1,1,0,0.5,1.0,0.666667,0.833333,16.414
gss292_jpg.rf.ef2a76d053d31fa2b61962e4242c0f3c.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.936
gss297_jpg.rf.03435190f80aec86c66453155cb44d0a.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.688
gss297_jpg.rf.790f449d978d3294b6d1f44df8988f0a.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.588
gss300_jpg.rf.142f22ad18ba29ce14a932acf6bb2de0.jpg,1,1,0,0,1.0,1.0,1.0,1.0,17.018
gss300_jpg.rf.aa40d81d2debd9b5ecaaf29432bb5783.jpg,0,0,0,0,0.0,0.0,0.0,0.0,16.052
gss300_jpg.rf.cd7c3beb92e564941fac14e8d179b0b3.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.442
gss300_jpg.rf.e4f5b72dcf572736dfc3e823216e7c85.jpg,2,2,0,0,1.0,1.0,1.0,1.0,15.718
gss306_jpg.rf.266b8a6a15c780fd849be0beaf1dd1ea.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.223
gss313_jpg.rf.43e3ed56bd41bf42f7b5f8229dd030fc.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.327
gss319_jpg.rf.f6db9bbf939cf2f61e8725bda62f90a9.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.304
gss324_jpg.rf.d537d46aff2fa5becd2c3a8447e5c683.jpg,0,0,1,0,0.0,0.0,0.0,0.0,16.175
gss324_jpg.rf.eb6eb9297eed17b12f1b78f88e458272.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.594
gss32_jpg.rf.1116ca650cd648deac1851593fca8011.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.297
gss345_jpg.rf.1151bf220935285248830c7d8527fa03.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.023
gss345_jpg.rf.85ed4509ac094cd9886057b4219f9a28.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.215
gss345_jpg.rf.971b682ff012470524fbac046a5c5f4f.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.807
gss353_jpg.rf.0663aad612228e0d6c2cbd445c2a7589.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.619
gss353_jpg.rf.59fc69fe096d7232f11bf5e232a5f135.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.48
gss353_jpg.rf.8b0da86d553cc177b3e903848634d7ee.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.486
gss369_jpg.rf.0c35143050de15199c6a98227f4f2342.jpg,2,1,0,1,1.0,0.5,0.666667,0.555556,16.185
gss369_jpg.rf.8d250feb6830180038ac9dd5339cb419.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.682
gss369_jpg.rf.a18ead95f080e745d41e94ed4c700c8e.jpg,2,1,1,1,0.5,0.5,0.5,0.5,16.571
gss374_jpg.rf.18658cb4ced4a9592363c8b4da88ace0.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.432
gss374_jpg.rf.cf52f2e1dae263bba65a27560f24bc38.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.311
gss385_jpg.rf.085b7e6b2481cb0f761942c9427112c6.jpg,2,2,0,0,1.0,1.0,1.0,1.0,17.093
gss385_jpg.rf.627da3878bd348eeefab06350beddbd0.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.524
gss385_jpg.rf.dac616776f3494cbe8dde18a4ff1983b.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.416
gss392_jpg.rf.6c659da6ac86f529920abe26ca8c14c4.jpg,2,1,0,1,1.0,0.5,0.666667,0.555556,16.364
gss392_jpg.rf.ddb47457a241b0feb4dc915d30bd975f.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.469
gss393_jpg.rf.177e6facaaf1b3497cb927dae0bf1f36.jpg,1,0,0,1,0.0,0.0,0.0,0.0,15.844
gss393_jpg.rf.5a5fccdeb4f2feb4f0a54b5db226c6b9.jpg,2,1,0,1,1.0,0.5,0.666667,0.555556,15.813
gss393_jpg.rf.901a1a4c3d5240f9c829948e40a0770e.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.86
gss393_jpg.rf.ca35e9306d92ed96d9b79c06d0cdc140.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.861
gss39_jpg.rf.be6b1239b1158ec825e614db3ce6d0ba.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.782
gss401_jpg.rf.3df89ecd8faf121d8046f66dad43382c.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.66
gss401_jpg.rf.a13681956687226a6405d5fa0b377bff.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.793
gss401_jpg.rf.c6210308aa316eb0c1d36e2ccbd7c9b4.jpg,1,0,0,1,0.0,0.0,0.0,0.0,15.607
gss401_jpg.rf.f8dc62c4c54866bd070975355ba67083.jpg,2,2,1,0,0.666667,1.0,0.8,0.909091,16.47
gss405_jpg.rf.21e88f994e04cb9d1ee9a72bb741fc82.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.328
gss405_jpg.rf.51e5e21b5d77c79947e873bf4e34d5f5.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.454
gss405_jpg.rf.ed53e922a07cdebc9a95219b447cc2de.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.372
gss425_jpg.rf.70657c52bd59861ab117f56acf418434.jpg,1,1,0,0,1.0,1.0,1.0,1.0,17.102
gss425_jpg.rf.a8c29cbb518f13ba3d1c48c9a49f83d8.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.034
gss426_jpg.rf.b102f535a3c2cf1bc3ead07af90b9acd.jpg,2,1,0,1,1.0,0.5,0.666667,0.555556,16.578
gss426_jpg.rf.d56538f3d1d52bf6f0d70eea1f8cd3a2.jpg,1,0,0,1,0.0,0.0,0.0,0.0,15.81
gss426_jpg.rf.e5a79fe61490f0e4e6263f6b57ff1236.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.748
gss429_jpg.rf.0d6b08564f107bf4ad0bfa74056e11fb.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.595
gss429_jpg.rf.4d6ebdd29127def62a9e4ac4c90fb425.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.289
gss429_jpg.rf.a48cd9e898cb316d7a05c044f8ec0804.jpg,1,0,0,1,0.0,0.0,0.0,0.0,15.446
gss436_jpg.rf.cc2918061c9cc3edc3c3ec34f091bb3c.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.401
gss450_jpg.rf.877b71b12a1d71f91c95189d8ed71ec4.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.688
gss450_jpg.rf.af67da7954b054da997ae5e2d6a19b8d.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.822
gss450_jpg.rf.c77c674219790acc3649b719b8aea0a8.jpg,1,1,1,0,0.5,1.0,0.666667,0.833333,16.353
gss452_jpg.rf.66172a85437fa1c24b58a63d57bf15ae.jpg,2,1,0,1,1.0,0.5,0.666667,0.555556,16.101
gss452_jpg.rf.d49815733340442d49b07c3906762de0.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.667
gss452_jpg.rf.e287f080de453cd48d7182206cdd8f0c.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.712
gss479_jpg.rf.e4e5cdfc18eb5a5939a39a222e12a31c.jpg,2,2,1,0,0.666667,1.0,0.8,0.909091,16.617
gss479_jpg.rf.f579eb76245107b0a2dc5c9fad91e653.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.473
gss482_jpg.rf.410321c1d72e674f7a64d106559b1765.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.272
gss482_jpg.rf.53ee7fce1751cf887c3ca4a2862af40a.jpg,0,0,0,0,0.0,0.0,0.0,0.0,15.789
gss482_jpg.rf.75f62803fe45ffdd95a4420c99b9802e.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.335
gss482_jpg.rf.c737867c2549b567f7e7ed6b0cdd040b.jpg,1,1,1,0,0.5,1.0,0.666667,0.833333,16.36
gss488_jpg.rf.3732e5a676dfebe9dac27342a02247e6.jpg,3,1,4,2,0.2,0.333333,0.25,0.294118,16.299
gss488_jpg.rf.83318dd929738b6fd5f4df0904a9fac8.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.58
gss500_jpg.rf.2c0504be1d8a141232145df631f07bb8.jpg,2,1,1,1,0.5,0.5,0.5,0.5,16.549
gss500_jpg.rf.5374c1cf98a5fcb79c88d2f9e4b5bb05.jpg,1,1,0,0,1.0,1.0,1.0,1.0,15.685
gss500_jpg.rf.f7cc2f8051dbb0bcf20a87c67db74b11.jpg,2,1,1,1,0.5,0.5,0.5,0.5,16.605
gss507_jpg.rf.44abd833045653348302f8820b71e8dc.jpg,0,0,1,0,0.0,0.0,0.0,0.0,16.106
gss507_jpg.rf.aa2aa5aa599d4ad1e2332d2b57005271.jpg,2,1,0,1,1.0,0.5,0.666667,0.555556,17.382
gss507_jpg.rf.b22f2b3218f63e684fa19f5a683c9ccf.jpg,2,2,0,0,1.0,1.0,1.0,1.0,15.961
gss507_jpg.rf.b5ea92df2baa5bcb619ec462bc33ec56.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.461
gss507_jpg.rf.e365e795c4736be2dd73f88353215a04.jpg,2,1,0,1,1.0,0.5,0.666667,0.555556,16.622
gss50_jpg.rf.e69e4b99dc8bba86c3bb3c7d2745496d.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.547
gss511_jpg.rf.14998b70ebe257848c9060afaaae2263.jpg,2,1,0,1,1.0,0.5,0.666667,0.555556,16.371
gss511_jpg.rf.35d4ee751854c5b79db25ca527e64dc8.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.283
gss511_jpg.rf.454e98373472384d634ea99baf06ca11.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.808
gss511_jpg.rf.5f772fa23d2d935bddc8dc21d68c2d03.jpg,1,0,0,1,0.0,0.0,0.0,0.0,15.302
gss518_jpg.rf.23ca4ef5b3b86cb66266380ac86e29dc.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.712
gss518_jpg.rf.7914ec9d67d23d58c37833d794c4ece8.jpg,2,2,0,0,1.0,1.0,1.0,1.0,16.495
gss518_jpg.rf.92bec73f692256cbba574579753cad21.jpg,1,1,0,0,1.0,1.0,1.0,1.0,16.555
