epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,8862.59,1.08875,0.47451,0.90774,0.93285,0.85666,0.91797,0.54836,1.25999,0.44246,0.88973,0.000242783,0.000242783,0.000242783
43,9072.28,1.08598,0.47222,0.90758,0.91675,0.86013,0.91,0.54697,1.26614,0.43998,0.89102,0.000233081,0.000233081,0.000233081
44,9281.88,1.0778,0.46868,0.90566,0.92594,0.86096,0.91098,0.55104,1.26061,0.43625,0.88979,0.000223409,0.000223409,0.000223409
45,9491.39,1.07439,0.46825,0.90673,0.92653,0.85538,0.91713,0.55008,1.26283,0.44124,0.89091,0.000213782,0.000213782,0.000213782
46,9700.91,1.07019,0.46568,0.90437,0.92089,0.86136,0.91212,0.54878,1.26298,0.44263,0.89014,0.000204215,0.000204215,0.000204215
47,9910.73,1.06744,0.46389,0.90435,0.92694,0.86228,0.91706,0.54901,1.26249,0.44328,0.8901,0.000194722,0.000194722,0.000194722
48,10120.6,1.07351,0.46579,0.9034,0.91921,0.86639,0.91783,0.54797,1.26278,0.43925,0.88931,0.000185318,0.000185318,0.000185318
49,10330.9,1.06809,0.46467,0.90442,0.92321,0.86536,0.91136,0.55097,1.25736,0.44204,0.88968,0.000176018,0.000176018,0.000176018
50,10540.6,1.06389,0.46059,0.90398,0.92114,0.86125,0.91216,0.55133,1.25635,0.43843,0.8897,0.000166836,0.000166836,0.000166836
51,10751,1.06044,0.45934,0.90295,0.91645,0.86331,0.91696,0.5507,1.2609,0.44183,0.8886,0.000157786,0.000157786,0.000157786
52,10961.2,1.05938,0.45882,0.9026,0.92099,0.86639,0.91798,0.55015,1.26231,0.44119,0.88977,0.000148882,0.000148882,0.000148882
53,11170.6,1.05552,0.45612,0.89976,0.91631,0.86643,0.91228,0.55056,1.26202,0.43865,0.88934,0.000140137,0.000140137,0.000140137
54,11380,1.05401,0.45557,0.9028,0.92301,0.86247,0.91184,0.54738,1.26027,0.43479,0.88978,0.000131566,0.000131566,0.000131566
55,11589.6,1.05025,0.4534,0.90026,0.92199,0.86331,0.9112,0.55137,1.25851,0.43929,0.88998,0.000123182,0.000123182,0.000123182
56,11799.5,1.04838,0.45277,0.89871,0.92663,0.86331,0.91128,0.55128,1.25849,0.43824,0.88885,0.000114996,0.000114996,0.000114996
57,12009.2,1.0487,0.45261,0.8995,0.92636,0.86228,0.91216,0.55116,1.25999,0.43443,0.88825,0.000107023,0.000107023,0.000107023
58,12219.2,1.04427,0.45124,0.89971,0.925,0.86197,0.9119,0.54978,1.26265,0.43449,0.89003,9.92742e-05,9.92742e-05,9.92742e-05
59,12429.5,1.04909,0.4512,0.89759,0.92229,0.86228,0.91205,0.55011,1.26216,0.43356,0.89101,9.17616e-05,9.17616e-05,9.17616e-05
60,12639.4,1.03752,0.44786,0.89641,0.92262,0.86228,0.91292,0.54988,1.2605,0.43418,0.89082,8.44968e-05,8.44968e-05,8.44968e-05
61,12849.4,1.04035,0.44746,0.89705,0.9211,0.86391,0.91113,0.54974,1.25839,0.43549,0.88997,7.74911e-05,7.74911e-05,7.74911e-05
62,13059.1,1.03731,0.44831,0.89764,0.91745,0.86948,0.9114,0.54996,1.26114,0.43447,0.88963,7.07552e-05,7.07552e-05,7.07552e-05
63,13268.5,1.03037,0.44636,0.89549,0.91974,0.86536,0.91166,0.54786,1.26052,0.43317,0.88975,6.42995e-05,6.42995e-05,6.42995e-05
64,13478.3,1.03529,0.44492,0.89599,0.91887,0.86639,0.91158,0.54917,1.26067,0.43385,0.8901,5.81341e-05,5.81341e-05,5.81341e-05
65,13687.8,1.02856,0.442,0.89616,0.91859,0.86845,0.91176,0.54996,1.2601,0.43285,0.88917,5.22683e-05,5.22683e-05,5.22683e-05
66,13897.7,1.03506,0.44534,0.89599,0.92145,0.87153,0.91246,0.54887,1.25944,0.43254,0.88967,4.67113e-05,4.67113e-05,4.67113e-05
67,14108.2,1.0329,0.44348,0.89562,0.91995,0.87401,0.91735,0.54878,1.26105,0.43294,0.88969,4.14716e-05,4.14716e-05,4.14716e-05
68,14320.6,1.03122,0.44257,0.89643,0.91909,0.87359,0.91259,0.54714,1.26002,0.43118,0.88944,3.65572e-05,3.65572e-05,3.65572e-05
69,14530.7,1.03433,0.44378,0.89556,0.91369,0.87461,0.91242,0.5462,1.26006,0.4311,0.8892,3.19759e-05,3.19759e-05,3.19759e-05
70,14740.2,1.02634,0.44064,0.89546,0.91703,0.87359,0.91254,0.54811,1.25792,0.43182,0.88927,2.77346e-05,2.77346e-05,2.77346e-05
71,14945.6,0.97746,0.4343,0.90074,0.91199,0.8705,0.91215,0.54977,1.26087,0.4334,0.89067,2.38398e-05,2.38398e-05,2.38398e-05
72,15144.4,0.96518,0.42923,0.89924,0.91684,0.86331,0.91162,0.54972,1.26316,0.43522,0.89157,2.02976e-05,2.02976e-05,2.02976e-05
73,15343.2,0.96623,0.42824,0.89779,0.91553,0.86228,0.91082,0.54869,1.26493,0.43498,0.89132,1.71135e-05,1.71135e-05,1.71135e-05
74,15542.3,0.95874,0.42418,0.89779,0.91046,0.86743,0.91052,0.55146,1.26538,0.43584,0.89182,1.42923e-05,1.42923e-05,1.42923e-05
75,15740.7,0.96203,0.42635,0.89762,0.91426,0.86536,0.91083,0.54937,1.2676,0.43603,0.89231,1.18384e-05,1.18384e-05,1.18384e-05
76,15939.1,0.95678,0.4251,0.89775,0.91668,0.86434,0.91068,0.54947,1.26793,0.43766,0.89274,9.75564e-06,9.75564e-06,9.75564e-06
77,16138.3,0.95478,0.42371,0.89658,0.91937,0.86639,0.91224,0.55016,1.2686,0.43749,0.89295,8.04714e-06,8.04714e-06,8.04714e-06
78,16336.9,0.9557,0.42407,0.89723,0.91787,0.86639,0.91193,0.54919,1.26899,0.43904,0.8932,6.71556e-06,6.71556e-06,6.71556e-06
79,16535.6,0.95435,0.42196,0.89605,0.91789,0.86639,0.91227,0.54964,1.26929,0.43871,0.89298,5.76296e-06,5.76296e-06,5.76296e-06
80,16734.4,0.95555,0.42333,0.89676,0.91803,0.86639,0.91231,0.54887,1.27013,0.43957,0.8931,5.19081e-06,5.19081e-06,5.19081e-06
