epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,6864.23,1.02914,0.66149,1.04755,0.87754,0.80734,0.85649,0.60652,0.87809,0.59142,1.03152,0.0008251,0.0008251,0.0008251
55,6991.08,1.02962,0.65846,1.04464,0.87915,0.80806,0.85632,0.60685,0.87417,0.59204,1.0292,0.0008218,0.0008218,0.0008218
56,7117.6,1.01972,0.65259,1.04379,0.87702,0.80933,0.85579,0.60703,0.87509,0.58806,1.03142,0.0008185,0.0008185,0.0008185
57,7244.1,1.01843,0.65368,1.04463,0.87924,0.81075,0.85756,0.60716,0.87419,0.58864,1.02982,0.0008152,0.0008152,0.0008152
58,7370.34,1.02166,0.65268,1.04284,0.87684,0.81182,0.8587,0.60778,0.87382,0.58549,1.0305,0.0008119,0.0008119,0.0008119
59,7496.56,1.01956,0.65289,1.04411,0.87836,0.81044,0.85745,0.60918,0.8713,0.58208,1.02919,0.0008086,0.0008086,0.0008086
60,7622.57,1.0121,0.6491,1.04112,0.87792,0.81011,0.85772,0.60603,0.87546,0.58561,1.0314,0.0008053,0.0008053,0.0008053
61,7748.82,1.01664,0.64951,1.04418,0.88125,0.80709,0.85717,0.60921,0.87232,0.58536,1.03124,0.000802,0.000802,0.000802
62,7875.1,1.01339,0.64795,1.04163,0.87641,0.81327,0.85856,0.61005,0.86817,0.58306,1.02785,0.0007987,0.0007987,0.0007987
63,8001.75,1.01217,0.64524,1.03957,0.87977,0.81158,0.85826,0.61102,0.86778,0.58079,1.02777,0.0007954,0.0007954,0.0007954
64,8128.17,1.01157,0.64134,1.03836,0.87942,0.80956,0.85811,0.61021,0.86871,0.58446,1.02847,0.0007921,0.0007921,0.0007921
65,8254.31,1.00929,0.64269,1.03969,0.88097,0.81073,0.85879,0.61224,0.86492,0.58032,1.02836,0.0007888,0.0007888,0.0007888
66,8380.68,1.00955,0.6402,1.03706,0.87975,0.81206,0.8592,0.61305,0.86124,0.5772,1.02702,0.0007855,0.0007855,0.0007855
