ts,gpu_util_pct,mem_util_pct,vram_used_MB,power_W,temp_C
1780191829.7940776,66,52,5036.16015625,199.395,66
1780191831.797279,0,0,9164.16015625,81.762,63
1780191833.8003733,80,62,9164.16015625,190.792,64
1780191835.81485,65,43,9164.16015625,184.693,67
1780191837.8401375,91,72,9164.16015625,173.084,68
1780191839.843264,38,16,9164.16015625,179.373,66
1780191841.8542573,51,34,9164.16015625,179.036,65
1780191843.8678577,90,70,9164.16015625,179.651,65
1780191845.881059,46,27,9164.16015625,182.035,67
1780191847.881377,93,74,9164.16015625,181.627,68
1780191849.8937943,53,32,9164.16015625,180.308,63
1780191851.9072635,20,2,9164.16015625,177.788,66
1780191853.9206097,43,24,9696.16015625,172.329,68
1780191855.934102,88,72,9696.16015625,176.006,69
1780191857.9460797,54,31,9696.16015625,187.092,68
1780191859.9571993,94,75,9696.16015625,190.365,65
1780191861.9693177,89,70,9696.16015625,190.677,66
1780191863.9834864,41,18,9696.16015625,181.19,68
1780191865.994801,91,70,9696.16015625,186.37,69
1780191867.995273,83,64,9696.16015625,182.655,64
1780191870.0001175,40,21,9696.16015625,173.162,65
1780191872.0026915,70,57,9696.16015625,185.354,68
1780191874.0157406,37,14,9696.16015625,179.871,67
1780191876.0180514,90,72,9696.16015625,188.694,65
1780191878.0329208,75,60,9696.16015625,187.219,69
1780191880.0453703,35,14,9696.16015625,179.348,67
1780191882.057469,46,26,9696.16015625,176.267,63
1780191884.05953,93,74,9696.16015625,189.501,69
1780191886.0652814,73,55,9696.16015625,189.995,69
1780191888.072116,65,42,9696.16015625,186.272,68
1780191890.0799217,49,24,9696.16015625,182.117,68
1780191892.0835547,58,37,9696.16015625,183.49,68
1780191894.0989714,78,57,9696.16015625,189.55,64
1780191896.112456,93,76,9696.16015625,192.769,65
1780191898.1213663,91,70,9696.16015625,191.526,69
1780191900.134649,89,73,9696.16015625,190.919,70
1780191902.1496894,75,57,9696.16015625,189.517,68
1780191904.163922,67,45,9696.16015625,186.864,69
1780191906.1647887,50,26,9696.16015625,183.22,67
1780191908.177737,52,28,9696.16015625,183.069,69
1780191910.1796548,59,36,9696.16015625,187.267,67
1780191912.1889393,76,55,9696.16015625,190.041,64
1780191914.2019863,33,11,9696.16015625,174.403,64
1780191916.215715,90,74,9696.16015625,188.283,70
1780191918.2305777,29,3,9696.16015625,180.182,68
1780191920.2316625,93,77,10302.16015625,183.239,69
1780191922.2381525,51,27,10302.16015625,183.467,68
1780191924.2442536,27,9,10302.16015625,162.998,68
1780191926.248278,50,34,10302.16015625,173.753,67
1780191928.2535803,87,73,10302.16015625,179.475,69
1780191930.2607021,93,74,10302.16015625,178.554,65
1780191932.2633584,39,14,10302.16015625,181.234,68
1780191934.2639585,64,44,3826.16015625,144.856,65
1780191936.3169725,49,37,5038.16015625,180.602,70
1780191938.3293629,100,89,5038.16015625,194.067,65
1780191940.3306756,95,77,5038.16015625,201.356,65
1780191942.3309405,62,42,5038.16015625,199.493,68
1780191944.3384876,1,0,5988.16015625,110.167,61
1780191946.3388338,90,70,8918.16015625,184.038,68
1780191948.349126,36,16,8918.16015625,180.333,68
1780191950.3573189,68,47,8918.16015625,187.538,68
1780191952.380708,89,74,8918.16015625,175.245,70
1780191954.3885455,90,70,9400.16015625,183.416,66
1780191956.4017437,59,38,9400.16015625,178.872,66
1780191958.4140043,67,46,9400.16015625,175.385,68
1780191960.426358,88,69,9400.16015625,179.392,64
1780191962.4366972,89,69,9400.16015625,190.683,69
1780191964.4444633,81,68,9400.16015625,189.937,69
1780191966.447612,58,34,9400.16015625,181.775,66
1780191968.4614406,50,34,9400.16015625,175.658,67
1780191970.4753547,91,74,9400.16015625,178.668,69
1780191972.488954,87,71,9400.16015625,176.629,69
1780191974.5036883,72,50,9400.16015625,188.611,64
1780191976.518794,94,77,9400.16015625,179.449,66
1780191978.5287588,38,20,9400.16015625,182.545,67
1780191980.540181,67,47,9400.16015625,187.465,64
1780191982.5425267,89,75,9400.16015625,170.521,68
1780191984.5543392,64,45,9400.16015625,171.117,63
1780191986.5687594,80,67,9400.16015625,168.505,67
1780191988.5798092,74,57,9400.16015625,178.642,68
1780191990.5819442,49,30,9400.16015625,183.86,64
1780191992.596651,87,70,9400.16015625,186.317,69
1780191994.6094475,91,71,9400.16015625,188.266,65
1780191996.6237407,40,18,9400.16015625,181.429,65
1780191998.6334581,44,31,9400.16015625,174.374,64
1780192000.645778,92,76,9400.16015625,184.324,68
1780192002.6480474,91,72,9400.16015625,179.598,66
1780192004.6558084,93,75,9400.16015625,193.129,69
1780192006.660875,66,45,9400.16015625,189.114,68
1780192008.6661723,93,70,9400.16015625,192.762,66
1780192010.6733794,86,71,9400.16015625,190.91,69
1780192012.6848075,74,57,9400.16015625,190.468,67
1780192014.7044368,62,38,9400.16015625,185.686,65
1780192016.7149436,54,32,9400.16015625,184.034,65
1780192018.724236,44,16,9400.16015625,180.6,66
1780192020.7460315,49,23,9400.16015625,189.712,66
1780192022.7567525,77,54,9400.16015625,189.602,69
1780192024.7701476,81,61,9400.16015625,190.073,69
1780192026.7849329,91,72,9400.16015625,192.334,70
1780192028.7865562,95,77,9400.16015625,193.415,69
1780192030.79859,94,75,9400.16015625,193.798,68
1780192032.799266,91,70,9400.16015625,192.095,67
1780192034.8101869,65,44,9400.16015625,185.738,64
1780192036.8188825,64,45,9400.16015625,183.295,69
1780192038.8250573,95,77,9400.16015625,189.892,69
1780192040.8340237,24,3,9400.16015625,177.668,65
1780192042.8421543,65,47,9400.16015625,179.3,64
1780192044.8549025,83,70,9400.16015625,175.054,68
1780192046.8584347,47,26,5038.16015625,148.104,66
1780192048.873165,85,65,5038.16015625,192.864,69
1780192050.8775034,71,59,5038.16015625,194.088,67
1780192052.8810453,63,43,5038.16015625,201.088,70
1780192054.883505,43,26,5038.16015625,188.638,67
1780192056.8924704,0,0,5988.16015625,77.627,60
1780192058.8947413,0,0,5988.16015625,40.36,58
1780192060.9106166,24,3,9172.16015625,166.021,63
1780192062.9192977,76,59,9172.16015625,175.826,66
1780192064.9322371,49,23,9172.16015625,178.638,65
1780192066.9457998,82,63,9172.16015625,185.226,69
1780192068.95873,25,3,9172.16015625,172.726,63
1780192070.9692376,91,70,9172.16015625,180.604,65
1780192072.9799492,92,75,9172.16015625,175.279,68
1780192074.9803033,70,51,9172.16015625,178.085,68
1780192076.9897435,53,32,9172.16015625,178.062,64
1780192079.0037532,97,80,9724.16015625,189.055,68
1780192081.0157416,93,77,9724.16015625,188.69,67
1780192083.0274496,54,31,9724.16015625,181.46,66
1780192085.0363946,92,73,9724.16015625,188.406,65
1780192087.050171,42,23,9724.16015625,179.927,63
1780192089.0632162,50,35,9724.16015625,178.043,63
1780192091.0779243,52,36,9724.16015625,176.056,63
1780192093.092971,21,3,9724.16015625,175.673,66
1780192095.105325,88,67,9724.16015625,188.417,69
1780192097.1053963,75,57,9724.16015625,188.294,68
1780192099.1200252,62,39,9724.16015625,180.709,67
1780192101.1342788,92,71,9724.16015625,183.599,66
1780192103.1352024,49,24,9724.16015625,178.661,68
1780192105.146199,89,74,9724.16015625,175.188,69
1780192107.1473231,88,70,9724.16015625,178.276,68
1780192109.1478674,90,71,9724.16015625,180.431,64
1780192111.1600914,87,74,9724.16015625,187.317,69
1780192113.1608427,37,12,9724.16015625,181.245,64
1780192115.1722076,93,76,9724.16015625,185.764,68
1780192117.1837153,28,3,9724.16015625,179.331,67
1780192119.2017047,71,54,9724.16015625,176.853,68
1780192121.209401,78,62,9724.16015625,181.641,64
1780192123.2096944,33,15,9724.16015625,179.687,68
1780192125.2223895,85,67,9724.16015625,185.963,69
1780192127.2401278,66,43,9724.16015625,179.668,66
1780192129.2455301,93,76,9724.16015625,185.442,69
1780192131.2570117,55,35,9724.16015625,184.193,66
1780192133.2616508,92,78,9724.16015625,181.882,69
1780192135.2741778,90,70,9724.16015625,180.221,64
1780192137.2796848,27,6,9724.16015625,178.703,67
1780192139.2856226,28,3,9724.16015625,172.791,67
1780192141.2927794,84,65,9724.16015625,187.923,64
1780192143.2997897,93,72,9724.16015625,187.406,69
1780192145.3001566,39,17,9724.16015625,179.576,68
1780192147.3121326,94,75,9724.16015625,184.425,65
1780192149.3255107,89,71,9724.16015625,178.429,64
1780192151.3353477,63,45,9724.16015625,179.024,64
1780192153.336392,56,38,9724.16015625,178.319,63
1780192155.3519819,56,34,9724.16015625,179.842,67
1780192157.3520734,88,71,9724.16015625,185.373,69
1780192159.3685777,62,42,9724.16015625,185.751,68
1780192161.3695865,90,73,9724.16015625,182.511,65
1780192163.385241,0,0,2956.16015625,146.7,62
1780192165.3971713,45,31,5020.16015625,172.63,69
1780192167.3997471,89,76,5020.16015625,189.407,64
1780192169.4098122,94,81,5020.16015625,198.997,65
1780192171.4178312,66,49,5020.16015625,196.076,69
1780192173.4284225,61,46,5916.16015625,192.325,70
1780192175.4434419,43,27,9160.16015625,152.609,66
1780192177.4553626,55,41,9160.16015625,175.071,67
1780192179.4555829,89,76,9632.16015625,178.595,69
1780192181.468718,86,66,9632.16015625,180.994,64
1780192183.4806082,87,66,9632.16015625,169.86,69
1780192185.4948454,64,42,9632.16015625,184.466,67
1780192187.5204744,93,75,9632.16015625,184.953,65
1780192189.5263603,45,28,9632.16015625,169.701,67
1780192191.540303,92,74,9632.16015625,179.075,67
1780192193.5551355,94,76,9632.16015625,178.036,64
1780192195.5678904,28,10,9632.16015625,176.933,68
1780192197.5794616,94,78,9632.16015625,190.966,65
1780192199.5950098,79,59,9632.16015625,180.049,64
1780192201.5982678,87,71,9632.16015625,188.609,69
1780192203.603908,55,30,9632.16015625,188.438,68
1780192205.6198967,86,66,9632.16015625,189.798,64
1780192207.6320245,53,29,9632.16015625,179.136,68
1780192209.645486,89,71,9632.16015625,192.527,65
1780192211.65815,94,77,9632.16015625,176.998,65
1780192213.6704226,62,44,9632.16015625,183.589,67
1780192215.6844265,51,36,9632.16015625,180.193,63
1780192217.6977825,93,76,9632.16015625,192.631,65
1780192219.7096689,78,65,9632.16015625,188.955,70
1780192221.7151475,71,48,10236.16015625,186.833,64
1780192223.7360897,24,7,10236.16015625,171.854,68
1780192225.7424219,92,72,10236.16015625,180.328,65
1780192227.7458787,88,70,10236.16015625,170.988,64
1780192229.7580302,67,47,10236.16015625,189.432,69
1780192231.771027,43,16,10236.16015625,191.488,68
1780192233.7738292,91,74,10236.16015625,180.862,65
1780192235.7751124,74,53,10236.16015625,180.833,68
1780192237.80316,55,34,10236.16015625,179.585,66
1780192239.803699,58,39,10236.16015625,174.201,64
1780192241.815534,42,29,10236.16015625,170.461,64
1780192243.8164241,92,73,10236.16015625,189.334,65
1780192245.8209083,62,40,10236.16015625,185.279,68
1780192247.8255775,84,65,10236.16015625,190.106,70
1780192249.8353164,68,47,10236.16015625,191.897,68
1780192251.8478255,92,77,10236.16015625,189.094,69
1780192253.862368,74,58,10236.16015625,189.082,68
1780192255.876377,71,50,10236.16015625,187.529,64
1780192257.8910954,56,32,10236.16015625,184.545,65
1780192259.904283,89,69,10236.16015625,182.57,66
1780192261.9162142,63,40,10236.16015625,186.265,69
1780192263.92334,86,66,10236.16015625,191.456,70
1780192265.9349186,91,74,10236.16015625,192.344,69
1780192267.9495213,86,65,10236.16015625,189.549,67
1780192269.9612792,91,75,10236.16015625,191.126,68
1780192271.9746034,77,62,10236.16015625,189.159,68
1780192273.993507,45,24,10236.16015625,182.701,65
1780192276.0028026,12,1,2956.16015625,158.011,63
1780192278.0135412,81,65,5020.16015625,182.313,70
1780192280.0240757,93,80,5020.16015625,189.615,68
1780192282.0286486,97,85,5020.16015625,195.916,69
1780192284.0433295,79,67,5020.16015625,196.01,68
1780192286.0565627,67,54,5916.16015625,192.129,65
1780192288.0711176,71,48,9082.16015625,147.572,68
1780192290.0737176,95,78,9082.16015625,192.572,69
1780192292.086907,70,49,9082.16015625,186.264,64
1780192294.1016335,65,50,9082.16015625,171.847,63
1780192296.1140924,60,45,9082.16015625,173.53,63
1780192298.1268094,76,62,9082.16015625,175.572,67
1780192300.1493216,94,72,9082.16015625,176.595,67
1780192302.150599,28,8,9082.16015625,180.41,65
1780192304.1528456,67,51,9082.16015625,179.418,64
1780192306.1678386,54,34,9576.16015625,182.064,67
1780192308.171177,64,50,9576.16015625,180.222,64
1780192310.1764336,76,55,9576.16015625,182.147,69
1780192312.181837,79,60,9576.16015625,178.834,64
1780192314.1861742,58,35,9576.16015625,184.369,64
1780192316.1878047,69,45,9576.16015625,179.613,69
1780192318.2015228,61,44,9576.16015625,179.563,63
1780192320.2128062,86,66,9576.16015625,184.888,69
1780192322.2243226,87,68,9576.16015625,191.259,69
1780192324.2391317,95,77,9576.16015625,176.878,69
1780192326.2518404,40,23,9576.16015625,180.254,65
1780192328.2657137,36,16,9576.16015625,176.838,66
1780192330.27724,31,12,9576.16015625,173.817,64
1780192332.2904088,93,75,9576.16015625,182.396,68
1780192334.299198,91,76,9576.16015625,186.152,67
1780192336.3012447,67,45,9576.16015625,186.388,64
1780192338.3144052,61,43,9576.16015625,183.407,64
1780192340.3278656,62,48,9576.16015625,178.022,64
1780192342.3391857,68,51,9576.16015625,178.245,64
1780192344.354048,50,26,9576.16015625,180.609,67
1780192346.3687978,49,31,9576.16015625,177.168,65
1780192348.3822794,40,18,9576.16015625,188.088,67
1780192350.3965225,93,73,9576.16015625,187.34,65
1780192352.410388,91,72,9576.16015625,188.757,69
1780192354.4122965,74,53,9576.16015625,182.362,64
1780192356.426455,28,3,9576.16015625,179.268,68
1780192358.4375596,76,62,9576.16015625,178.359,69
1780192360.4393294,88,68,9576.16015625,176.689,67
1780192362.4534748,46,26,9576.16015625,187.754,64
1780192364.4559698,98,82,9576.16015625,193.363,65
1780192366.4687462,92,71,9576.16015625,190.774,67
1780192368.4810047,91,75,9576.16015625,190.985,70
1780192370.4917064,82,67,9576.16015625,188.694,68
1780192372.5045555,63,39,9576.16015625,185.41,68
1780192374.5162597,56,33,9576.16015625,184.605,66
1780192376.5290565,46,19,9576.16015625,188.003,69
1780192378.5416994,52,28,9576.16015625,184.776,68
1780192380.5526607,75,53,9576.16015625,188.469,64
1780192382.566111,94,75,9576.16015625,191.867,65
1780192384.5786922,93,75,9576.16015625,192.878,66
1780192386.597941,91,70,9576.16015625,193.153,66
1780192388.6062863,43,14,9576.16015625,176.964,68
1780192390.6192539,95,64,5022.16015625,170.874,65
1780192392.6328127,71,49,5022.16015625,193.532,68
1780192394.6427183,92,72,5022.16015625,200.736,67
1780192396.6536438,65,44,5022.16015625,198.179,68
1780192398.6547163,56,38,5918.16015625,195.183,69
1780192400.6578429,71,58,8780.16015625,73.132,67
1780192402.6698167,91,73,8780.16015625,173.778,68
1780192404.6848195,51,29,8780.16015625,182.683,67
1780192406.6987565,95,78,8780.16015625,186.714,65
1780192408.710984,75,59,8780.16015625,185.295,68
1780192410.7251453,85,68,9288.16015625,180.788,64
1780192412.739943,90,74,9288.16015625,170.199,69
1780192414.7507463,58,39,9288.16015625,187.935,65
1780192416.7648575,47,31,9288.16015625,174.932,65
1780192418.78194,89,70,9288.16015625,188.935,65
1780192420.7922602,92,77,9288.16015625,184.818,69
1780192422.8051689,53,39,9288.16015625,184.857,68
1780192424.8175814,61,38,9288.16015625,180.595,66
1780192426.8183756,51,37,9288.16015625,176.59,66
1780192428.8247201,94,78,9288.16015625,181.155,69
1780192430.8335505,93,74,9288.16015625,177.624,65
1780192432.8346214,94,77,9288.16015625,175.64,65
1780192434.8493636,67,50,9288.16015625,184.16,68
1780192436.8647509,64,41,9288.16015625,180.361,67
1780192438.8784506,90,72,9288.16015625,185.225,66
1780192440.8911788,47,29,9288.16015625,182.115,67
1780192442.9061205,51,34,9288.16015625,179.078,67
1780192444.918706,59,42,9288.16015625,175.755,67
1780192446.9312024,48,34,9288.16015625,173.022,66
1780192448.9428065,61,43,9288.16015625,175.869,68
1780192450.9548779,54,29,9288.16015625,180.196,68
1780192452.9679909,91,73,9872.16015625,188.852,66
1780192454.9793406,57,34,9872.16015625,184.354,66
1780192456.9942396,93,77,9872.16015625,187.346,66
1780192459.0066648,49,23,9872.16015625,178.927,68
1780192461.0194275,73,58,9872.16015625,185.568,69
1780192463.0326953,91,74,9872.16015625,184.213,65
1780192465.046995,57,36,9872.16015625,179.529,63
1780192467.064912,92,70,9872.16015625,189.559,68
1780192469.0787494,82,67,9872.16015625,189.403,70
1780192471.0920055,61,40,9872.16015625,185.201,67
1780192473.092868,90,74,9872.16015625,179.4,69
1780192475.105568,48,27,9872.16015625,190.26,66
1780192477.1178908,74,58,9872.16015625,187.649,69
1780192479.133521,79,62,9872.16015625,179.908,64
1780192481.1457932,95,78,9872.16015625,190.256,68
1780192483.146639,78,62,9872.16015625,188.473,67
1780192485.158661,60,35,9872.16015625,184.451,65
1780192487.171291,46,19,9872.16015625,193.316,65
1780192489.1727338,72,50,9872.16015625,185.411,69
1780192491.1874712,91,72,9872.16015625,190.892,70
1780192493.2018988,92,75,9872.16015625,192.35,69
1780192495.2146847,92,72,9872.16015625,191.472,66
1780192497.225026,79,64,9872.16015625,188.629,68
1780192499.2379327,75,58,9872.16015625,189.38,67
1780192501.2499855,67,45,9872.16015625,186.502,64
1780192503.2583833,58,36,5022.16015625,164.033,68
1780192505.2667453,65,49,5022.16015625,189.195,67
1780192507.2818525,73,61,5022.16015625,199.401,69
1780192509.2940247,94,79,5022.16015625,201.928,70
1780192511.2992284,68,54,5022.16015625,201.848,65
1780192513.3035183,94,74,9198.16015625,112.634,66
1780192515.3164854,93,75,9198.16015625,179.371,69
1780192517.330304,34,15,9198.16015625,178.734,65
1780192519.3432329,33,9,9198.16015625,178.745,65
1780192521.35813,93,72,9198.16015625,184.93,67
1780192523.369409,58,36,9198.16015625,180.204,67
1780192525.3829677,42,19,9198.16015625,179.059,65
1780192527.3959224,87,67,9198.16015625,189.686,70
1780192529.408452,72,50,9198.16015625,178.582,69
1780192531.4208674,39,16,9198.16015625,180.05,65
1780192533.4336164,89,72,9198.16015625,178.211,68
1780192535.447925,58,37,9198.16015625,179.698,68
1780192537.4605324,92,74,9198.16015625,186.566,66
1780192539.460636,53,29,9198.16015625,179.468,65
1780192541.4656062,83,64,9198.16015625,181.049,70
1780192543.4749908,67,50,9198.16015625,182.068,64
1780192545.4803474,67,46,9198.16015625,179.049,68
1780192547.4808683,88,73,9198.16015625,167.532,68
1780192549.4927464,92,74,9198.16015625,174.06,67
1780192551.5066123,93,75,9198.16015625,182.087,68
1780192553.5208023,19,2,9198.16015625,179.482,64
1780192555.5311656,69,56,9198.16015625,174.636,67
1780192557.5449858,49,26,9198.16015625,188.418,66
1780192559.5580037,51,31,9198.16015625,169.251,64
1780192561.5732055,76,56,9198.16015625,182.788,69
1780192563.5882888,57,35,9198.16015625,174.829,65
1780192565.58895,56,42,9198.16015625,176.594,63
1780192567.603797,94,73,9198.16015625,179.197,66
1780192569.6189592,70,56,9198.16015625,187.281,67
1780192571.633261,83,64,9198.16015625,178.77,69
1780192573.6457481,94,77,9720.16015625,191.196,66
1780192575.6570318,72,49,9720.16015625,178.519,68
1780192577.6701083,50,31,9720.16015625,177.053,64
1780192579.6854167,92,73,9720.16015625,181.394,67
1780192581.698865,58,36,9720.16015625,184.218,67
1780192583.7129595,94,77,9720.16015625,189.958,69
1780192585.7227645,70,55,9720.16015625,182.471,66
1780192587.7333143,54,32,9720.16015625,183.472,65
1780192589.7483525,91,73,9720.16015625,183.126,66
1780192591.7738822,63,40,9720.16015625,182.537,67
1780192593.7773614,57,38,9720.16015625,179.74,64
1780192595.791617,92,76,9720.16015625,177.261,68
1780192597.806805,57,34,9720.16015625,179.56,67
1780192599.8069346,86,68,9720.16015625,188.761,65
1780192601.81946,92,68,9720.16015625,189.919,68
1780192603.8338635,21,3,9720.16015625,179.298,67
1780192605.8346512,50,34,9720.16015625,177.163,67
1780192607.8383014,92,75,9720.16015625,171.641,69
1780192609.8505318,93,74,9720.16015625,178.532,65
1780192611.8521414,46,26,9720.16015625,178.576,63
1780192613.8566985,89,74,9720.16015625,185.335,69
1780192615.8599417,48,30,9720.16015625,179.467,64
1780192617.8732727,71,54,5022.16015625,171.274,64
1780192619.8749819,62,51,5022.16015625,190.342,68
1780192621.8809547,55,42,5022.16015625,184.252,70
1780192623.8927567,49,39,5022.16015625,192.379,65
1780192625.9015594,54,42,5022.16015625,192.906,70
1780192627.9058573,0,0,8570.16015625,62.484,60
1780192629.9126585,87,68,8780.16015625,190.707,65
1780192631.9212337,87,73,9296.16015625,188.058,69
1780192633.9229412,93,73,9296.16015625,173.685,66
1780192635.9236073,92,71,9296.16015625,174.779,65
1780192637.9248397,74,52,9296.16015625,178.904,64
1780192639.940345,48,30,9296.16015625,179.893,66
1780192641.9407547,74,51,9296.16015625,182.976,64
1780192643.955796,93,70,9296.16015625,191.117,67
1780192645.9560683,57,35,9296.16015625,184.195,66
1780192647.9713588,97,80,9296.16015625,186.969,64
1780192649.986261,98,81,9296.16015625,177.649,65
1780192651.986651,24,3,9296.16015625,178.454,68
1780192653.987085,25,3,9296.16015625,173.474,68
1780192656.0013237,93,75,9296.16015625,190.145,68
1780192658.0167882,49,26,9296.16015625,182.07,67
1780192660.0309658,86,68,9296.16015625,184.576,64
1780192662.0312066,87,71,9296.16015625,186.536,70
1780192664.032004,96,78,9296.16015625,183.634,64
1780192666.0323489,34,6,9296.16015625,179.761,66
1780192668.0460336,43,32,9296.16015625,169.822,66
1780192670.0462074,72,51,9296.16015625,183.426,69
1780192672.047692,92,73,9296.16015625,186.92,64
1780192674.0621662,92,72,9296.16015625,189.309,68
1780192676.063045,51,31,9296.16015625,183.763,67
1780192678.0634844,88,69,9296.16015625,182.218,65
1780192680.064262,25,3,9296.16015625,179.912,65
1780192682.0790896,77,59,9296.16015625,181.442,69
1780192684.0946865,94,75,9296.16015625,190.058,64
1780192686.10905,47,19,9296.16015625,179.325,68
1780192688.1245115,52,27,9296.16015625,184.408,68
1780192690.1399689,59,38,9296.16015625,189.201,67
1780192692.1403246,94,72,9296.16015625,187.974,66
1780192694.1545658,25,3,9296.16015625,177.75,66
1780192696.155588,47,32,9296.16015625,177.898,66
1780192698.1710513,91,73,9296.16015625,178.105,69
1780192700.172077,60,44,9296.16015625,180.196,64
1780192702.1856055,91,71,9296.16015625,188.678,69
1780192704.1980774,40,18,9296.16015625,181.846,68
1780192706.210419,78,57,9296.16015625,186.503,64
1780192708.2247365,90,69,9296.16015625,188.735,66
1780192710.234855,91,71,9770.16015625,173.078,69
1780192712.244294,53,40,9770.16015625,170.662,67
1780192714.244372,60,43,9770.16015625,176.486,67
1780192716.258096,85,67,9770.16015625,180.903,69
1780192718.2725744,62,39,9770.16015625,179.606,68
1780192720.2837052,87,67,9770.16015625,190.282,65
1780192722.2956123,85,69,9770.16015625,183.827,70
1780192724.3067973,71,56,9770.16015625,178.219,64
1780192726.3177712,54,34,9770.16015625,179.785,65
1780192728.324448,78,57,9770.16015625,188.103,64
1780192730.3359222,93,75,9770.16015625,192.992,65
1780192732.3508303,80,64,5022.16015625,179.117,64
1780192734.36219,91,79,5022.16015625,195.147,64
1780192736.3626363,77,65,5022.16015625,199.51,68
1780192738.3667433,97,78,5022.16015625,202.07,70
1780192740.3786519,61,46,5918.16015625,196.856,66
1780192742.3934867,90,74,8946.16015625,163.576,68
1780192744.4076612,79,63,8946.16015625,189.301,67
1780192746.4096832,55,33,9500.16015625,184.149,65
1780192748.4180405,46,20,9500.16015625,188.347,65
1780192750.43247,53,30,9500.16015625,182.039,66
1780192752.4434223,74,52,9500.16015625,188.02,69
1780192754.4546454,56,43,9500.16015625,182.678,64
1780192756.469137,74,59,9500.16015625,170.092,65
1780192758.4830005,97,80,9500.16015625,187.201,69
1780192760.4959414,89,72,9500.16015625,186.454,68
1780192762.5096605,91,77,9500.16015625,189.253,67
1780192764.5247555,38,16,9500.16015625,182.119,65
1780192766.5401793,64,48,9500.16015625,173.824,64
1780192768.5541325,92,72,9500.16015625,178.33,68
1780192770.5648181,37,20,9500.16015625,178.693,65
1780192772.5788057,75,58,9500.16015625,185.904,66
1780192774.5886114,32,4,9500.16015625,179.544,65
1780192776.5998347,92,74,9500.16015625,187.371,69
1780192778.6116028,89,71,9500.16015625,193.283,68
1780192780.6201851,43,25,9500.16015625,181.865,64
1780192782.6329632,65,48,9500.16015625,174.053,63
1780192784.6451023,93,77,9500.16015625,171.487,68
1780192786.6580365,63,46,9500.16015625,178.775,69
1780192788.6700203,21,2,9500.16015625,179.698,65
1780192790.679485,98,81,9500.16015625,189.383,68
1780192792.6896417,88,73,9500.16015625,186.886,68
1780192794.6899822,53,28,9500.16015625,182.932,65
1780192796.701988,93,75,9500.16015625,174.673,68
1780192798.7035112,84,67,9500.16015625,178.588,69
1780192800.7042956,46,22,9500.16015625,178.444,65
1780192802.7175589,34,21,9500.16015625,179.025,64
1780192804.733505,96,79,9500.16015625,186.095,68
1780192806.746984,69,46,9500.16015625,183.587,64
1780192808.7721825,40,15,9500.16015625,180.591,65
1780192810.7743394,94,77,9500.16015625,188.386,69
1780192812.7884715,79,60,9500.16015625,179.275,70
1780192814.800032,25,2,9500.16015625,178.201,65
1780192816.8093042,29,14,9500.16015625,171.205,64
1780192818.8237417,72,56,9500.16015625,182.933,66
1780192820.8504827,64,45,9500.16015625,184.029,69
1780192822.8522673,80,65,9500.16015625,188.689,67
1780192824.8677669,46,23,9500.16015625,185.452,65
1780192826.8817592,87,72,9500.16015625,173.583,67
1780192828.8919713,43,20,9500.16015625,186.95,65
1780192830.8968363,90,72,9500.16015625,182.682,68
1780192832.9015553,24,4,9500.16015625,178.883,65
1780192834.9139595,87,69,9500.16015625,182.093,68
1780192836.9257717,69,46,9500.16015625,181.546,68
1780192838.928015,92,70,9500.16015625,191.128,66
1780192840.9386737,67,45,9500.16015625,186.154,64
1780192842.9395611,94,75,9500.16015625,180.856,68
1780192844.948827,66,51,5024.16015625,170.434,64
1780192846.9930427,96,82,5024.16015625,198.306,68
1780192849.005178,91,78,5024.16015625,199.12,68
1780192851.0188084,66,54,5024.16015625,201.475,66
1780192853.0317032,83,63,5920.16015625,202.049,70
1780192855.0379055,72,49,8748.16015625,118.909,68
1780192857.0522435,94,79,9104.16015625,188.251,65
1780192859.0646234,93,73,9104.16015625,190.238,70
1780192861.0781326,85,68,9104.16015625,191.873,70
1780192863.0889983,72,52,9104.16015625,188.056,69
1780192865.1000917,62,40,9104.16015625,184.874,68
1780192867.1015635,50,27,9104.16015625,185.812,69
1780192869.103564,53,29,9104.16015625,183.184,68
1780192871.1177843,65,42,9104.16015625,185.892,67
1780192873.1334827,65,48,9104.16015625,188.558,65
1780192875.1476655,68,45,9104.16015625,179.741,66
1780192877.161555,78,63,9554.16015625,185.901,69
1780192879.1741283,61,37,9554.16015625,180.302,68
1780192881.1863172,93,72,9554.16015625,188.758,67
1780192883.1984687,41,17,9554.16015625,179.837,68
1780192885.2151587,82,65,9554.16015625,181.982,69
1780192887.2278142,93,77,9554.16015625,181.667,65
1780192889.23909,47,24,9554.16015625,179.712,67
1780192891.2542324,83,68,9554.16015625,179.814,70
1780192893.268541,49,29,9554.16015625,180.444,65
1780192895.2821748,93,73,9554.16015625,187.695,66
1780192897.293786,51,26,9554.16015625,180.721,68
1780192899.304835,64,45,9554.16015625,179.013,64
1780192901.3168905,24,3,9554.16015625,172.816,68
1780192903.3179712,69,47,9554.16015625,177.767,66
1780192905.3309157,44,17,9554.16015625,176.842,68
1780192907.3436923,92,74,9554.16015625,189.144,65
1780192909.355854,76,59,9554.16015625,184.085,68
1780192911.3689926,97,79,9554.16015625,180.803,65
1780192913.3809783,65,43,9554.16015625,185.08,67
1780192915.3930857,88,73,9554.16015625,177.76,70
