epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,2185.22,1.12798,0.74306,1.09266,0.8591,0.79081,0.83672,0.56226,0.99474,0.66018,1.07835,0.0009472,0.0009472,0.0009472
18,2311.37,1.12624,0.74295,1.0894,0.85914,0.7903,0.834,0.55587,1.0041,0.67876,1.07991,0.0009439,0.0009439,0.0009439
19,2437.48,1.12265,0.74164,1.08909,0.85874,0.78784,0.83282,0.56288,0.98915,0.66891,1.06833,0.0009406,0.0009406,0.0009406
20,2563.85,1.11903,0.73094,1.0833,0.85623,0.79154,0.83726,0.56354,0.98182,0.66828,1.0664,0.0009373,0.0009373,0.0009373
21,2690.31,1.10743,0.72538,1.0825,0.85618,0.78738,0.83366,0.56467,0.9734,0.65981,1.07019,0.000934,0.000934,0.000934
22,2819.81,1.10443,0.72049,1.08012,0.85572,0.7932,0.83783,0.56485,0.97626,0.66891,1.06524,0.0009307,0.0009307,0.0009307
23,2946.17,1.10842,0.72289,1.07703,0.86404,0.7935,0.83709,0.57305,0.9617,0.65142,1.05894,0.0009274,0.0009274,0.0009274
24,3072.49,1.10041,0.719,1.07714,0.86007,0.79376,0.84252,0.57087,0.96963,0.65294,1.06216,0.0009241,0.0009241,0.0009241
25,3198.59,1.09702,0.71433,1.07533,0.85978,0.79359,0.84043,0.57128,0.96372,0.65456,1.06351,0.0009208,0.0009208,0.0009208
26,3324.88,1.099,0.71527,1.07489,0.86389,0.79404,0.84286,0.57715,0.95192,0.64964,1.05151,0.0009175,0.0009175,0.0009175
27,3451.43,1.09425,0.7113,1.07143,0.85956,0.7962,0.8409,0.57198,0.9636,0.65119,1.05921,0.0009142,0.0009142,0.0009142
28,3577.66,1.08907,0.70985,1.07184,0.86206,0.7987,0.84525,0.58284,0.93596,0.6361,1.04942,0.0009109,0.0009109,0.0009109
29,3703.98,1.08309,0.70413,1.068,0.86827,0.79903,0.84597,0.58615,0.93101,0.63606,1.04679,0.0009076,0.0009076,0.0009076
30,3830.11,1.07696,0.70052,1.06583,0.8677,0.79617,0.84543,0.58189,0.94305,0.63798,1.04826,0.0009043,0.0009043,0.0009043
31,3956.45,1.07864,0.70309,1.06816,0.86923,0.80258,0.84946,0.58895,0.92963,0.62552,1.04742,0.000901,0.000901,0.000901
32,4082.68,1.07621,0.69897,1.06421,0.86713,0.79985,0.84808,0.58396,0.93399,0.62979,1.04713,0.0008977,0.0008977,0.0008977
33,4208.75,1.07284,0.69548,1.06068,0.8645,0.80528,0.84801,0.58828,0.92927,0.62285,1.04564,0.0008944,0.0008944,0.0008944
34,4334.95,1.06713,0.69284,1.06179,0.86288,0.80115,0.84871,0.58756,0.92951,0.62196,1.04867,0.0008911,0.0008911,0.0008911
35,4460.93,1.06316,0.68854,1.05858,0.86196,0.80265,0.8487,0.58883,0.92859,0.62351,1.04485,0.0008878,0.0008878,0.0008878
36,4587.18,1.06448,0.69176,1.05842,0.85942,0.80185,0.84564,0.58173,0.93716,0.63511,1.04952,0.0008845,0.0008845,0.0008845
37,4713.31,1.06001,0.68755,1.05878,0.86648,0.80439,0.85092,0.58794,0.93085,0.61856,1.04974,0.0008812,0.0008812,0.0008812
38,4839.69,1.06145,0.68586,1.05795,0.85906,0.80487,0.84847,0.5843,0.93107,0.6283,1.0516,0.0008779,0.0008779,0.0008779
39,4965.89,1.06218,0.68808,1.05861,0.8701,0.8073,0.8535,0.5984,0.90434,0.60547,1.03632,0.0008746,0.0008746,0.0008746
40,5092.33,1.06118,0.68677,1.05616,0.8707,0.80342,0.85079,0.59375,0.91338,0.61277,1.04242,0.0008713,0.0008713,0.0008713
41,5218.49,1.05744,0.68073,1.05745,0.8624,0.8033,0.84857,0.58849,0.92248,0.6205,1.05076,0.000868,0.000868,0.000868
42,5344.53,1.05343,0.68063,1.05199,0.86802,0.80445,0.85191,0.59628,0.90657,0.61038,1.03783,0.0008647,0.0008647,0.0008647
43,5470.71,1.0525,0.67957,1.05266,0.87529,0.8074,0.85443,0.59956,0.89965,0.60246,1.03694,0.0008614,0.0008614,0.0008614
44,5597.23,1.05254,0.67506,1.04951,0.87023,0.80383,0.85189,0.59697,0.90404,0.61057,1.03545,0.0008581,0.0008581,0.0008581
45,5723.36,1.04413,0.67214,1.05057,0.86725,0.80638,0.85308,0.59446,0.90926,0.61145,1.04082,0.0008548,0.0008548,0.0008548
46,5849.74,1.04031,0.66933,1.04651,0.86692,0.80949,0.85342,0.5995,0.89919,0.6049,1.03434,0.0008515,0.0008515,0.0008515
47,5975.7,1.04325,0.67447,1.04803,0.86951,0.81188,0.85585,0.60231,0.89295,0.5993,1.03277,0.0008482,0.0008482,0.0008482
48,6101.68,1.03964,0.6726,1.04852,0.86981,0.80905,0.85509,0.6024,0.89302,0.6021,1.02927,0.0008449,0.0008449,0.0008449
49,6228.22,1.0412,0.66635,1.04755,0.8754,0.81096,0.85875,0.60579,0.88822,0.59229,1.03226,0.0008416,0.0008416,0.0008416
50,6354.46,1.0388,0.66636,1.04735,0.87529,0.80927,0.85555,0.60516,0.88741,0.59513,1.02897,0.0008383,0.0008383,0.0008383
51,6480.41,1.03883,0.66371,1.04688,0.87781,0.80626,0.85618,0.60525,0.88508,0.59344,1.02933,0.000835,0.000835,0.000835
52,6606.58,1.02539,0.66066,1.04437,0.87637,0.81018,0.85792,0.60607,0.88243,0.59057,1.03072,0.0008317,0.0008317,0.0008317
53,6732.52,1.02647,0.65873,1.04372,0.8763,0.80804,0.85657,0.60551,0.88355,0.59152,1.02897,0.0008284,0.0008284,0.0008284
54,6858.63,1.03729,0.66627,1.04606,0.87407,0.81027,0.85618,0.60608,0.88231,0.5916,1.02901,0.0008251,0.0008251,0.0008251
55,6985.04,1.03444,0.66377,1.04177,0.87318,0.81039,0.85681,0.60668,0.87837,0.58973,1.0276,0.0008218,0.0008218,0.0008218
56,7111.19,1.02497,0.65629,1.04084,0.87147,0.81052,0.85641,0.60641,0.88023,0.59206,1.02933,0.0008185,0.0008185,0.0008185
57,7237.4,1.01845,0.65375,1.03993,0.87506,0.81046,0.85705,0.60806,0.87647,0.5915,1.0253,0.0008152,0.0008152,0.0008152
58,7366.45,1.02391,0.65443,1.03986,0.87351,0.81319,0.8573,0.60925,0.87315,0.58623,1.02643,0.0008119,0.0008119,0.0008119
59,7492.81,1.0226,0.65442,1.04096,0.87562,0.81113,0.85682,0.60921,0.87565,0.58513,1.02715,0.0008086,0.0008086,0.0008086
60,7618.97,1.01665,0.65173,1.03815,0.87384,0.81156,0.85753,0.6082,0.87616,0.58978,1.02816,0.0008053,0.0008053,0.0008053
61,7745.3,1.01438,0.64823,1.03856,0.87598,0.81223,0.85821,0.6105,0.8718,0.58408,1.02614,0.000802,0.000802,0.000802
62,7871.64,1.01529,0.64832,1.0377,0.87732,0.8109,0.85842,0.61038,0.87105,0.58407,1.02545,0.0007987,0.0007987,0.0007987
63,7997.99,1.01413,0.64602,1.03632,0.8789,0.80992,0.85754,0.61031,0.86886,0.58266,1.02591,0.0007954,0.0007954,0.0007954
64,8124.2,1.01343,0.64562,1.03507,0.87708,0.81139,0.85868,0.61169,0.86816,0.58058,1.02522,0.0007921,0.0007921,0.0007921
65,8250.54,1.0082,0.63967,1.03364,0.87552,0.81103,0.85795,0.61124,0.86724,0.58222,1.02311,0.0007888,0.0007888,0.0007888
66,8376.78,1.01334,0.64113,1.03358,0.87655,0.81257,0.85858,0.61238,0.86679,0.57866,1.02419,0.0007855,0.0007855,0.0007855
67,8503.57,1.00988,0.64037,1.03246,0.88026,0.81287,0.86045,0.61478,0.86326,0.57619,1.02292,0.0007822,0.0007822,0.0007822
68,8629.91,1.00474,0.63498,1.03247,0.87879,0.81302,0.85893,0.61411,0.86304,0.57756,1.0213,0.0007789,0.0007789,0.0007789
69,8755.95,1.00786,0.63837,1.03321,0.87982,0.81256,0.8601,0.61457,0.86265,0.57498,1.02111,0.0007756,0.0007756,0.0007756
70,8881.87,1.00656,0.64018,1.03151,0.88033,0.81165,0.85909,0.61513,0.85832,0.5773,1.0202,0.0007723,0.0007723,0.0007723
71,9008.29,0.99989,0.6359,1.0299,0.88006,0.81227,0.85863,0.61455,0.85869,0.5771,1.02171,0.000769,0.000769,0.000769
72,9134.43,1.00633,0.63431,1.03044,0.8789,0.81243,0.859,0.61489,0.85832,0.5751,1.0198,0.0007657,0.0007657,0.0007657
73,9260.47,1.00563,0.63537,1.03079,0.87995,0.81443,0.86085,0.61683,0.85623,0.57286,1.02011,0.0007624,0.0007624,0.0007624
74,9386.69,0.99439,0.63026,1.02725,0.88062,0.81402,0.85985,0.6171,0.85333,0.57328,1.01939,0.0007591,0.0007591,0.0007591
75,9513.16,1.00774,0.63617,1.03172,0.88159,0.81487,0.85996,0.61712,0.85403,0.57087,1.02142,0.0007558,0.0007558,0.0007558
76,9639.15,0.99713,0.6292,1.02875,0.88231,0.81528,0.86024,0.61865,0.85066,0.56987,1.01826,0.0007525,0.0007525,0.0007525
77,9765.42,1.00048,0.63174,1.02994,0.88027,0.81574,0.8601,0.61795,0.85327,0.5709,1.02029,0.0007492,0.0007492,0.0007492
78,9891.86,0.99272,0.6248,1.02701,0.87965,0.81553,0.86133,0.61843,0.85088,0.56887,1.01823,0.0007459,0.0007459,0.0007459
79,10018.1,0.99096,0.62185,1.02349,0.87995,0.81543,0.86054,0.61781,0.85206,0.56927,1.01945,0.0007426,0.0007426,0.0007426
80,10144.4,0.99475,0.6255,1.02616,0.87998,0.81565,0.86063,0.6188,0.85065,0.56975,1.01817,0.0007393,0.0007393,0.0007393
81,10270.8,0.98665,0.62311,1.02572,0.88217,0.81559,0.86127,0.61945,0.84765,0.56729,1.01856,0.000736,0.000736,0.000736
82,10396.9,0.99231,0.62305,1.02725,0.88327,0.81427,0.86084,0.61906,0.84961,0.5669,1.01904,0.0007327,0.0007327,0.0007327
83,10523,0.99343,0.62238,1.02659,0.88264,0.81496,0.86094,0.61971,0.84907,0.5672,1.01686,0.0007294,0.0007294,0.0007294
84,10649.4,0.98646,0.61633,1.0236,0.88046,0.81624,0.86064,0.61889,0.84817,0.5676,1.01736,0.0007261,0.0007261,0.0007261
85,10775.5,0.98601,0.61921,1.02277,0.88208,0.81632,0.86065,0.62037,0.84625,0.566,1.01636,0.0007228,0.0007228,0.0007228
86,10902.2,0.98833,0.62184,1.02485,0.88441,0.81715,0.86258,0.62246,0.84334,0.56286,1.01477,0.0007195,0.0007195,0.0007195
87,11028.6,0.98319,0.61884,1.02173,0.88446,0.81565,0.86221,0.62149,0.84439,0.56375,1.01361,0.0007162,0.0007162,0.0007162
88,11154.5,0.98435,0.61717,1.02134,0.88432,0.8154,0.86191,0.62192,0.84379,0.56261,1.01301,0.0007129,0.0007129,0.0007129
89,11280.8,0.98169,0.61463,1.02108,0.8842,0.8157,0.86171,0.62164,0.84369,0.56311,1.01293,0.0007096,0.0007096,0.0007096
90,11406.7,0.98237,0.61365,1.01953,0.88464,0.8151,0.86158,0.62223,0.842,0.56246,1.01241,0.0007063,0.0007063,0.0007063
91,11532.7,0.9814,0.61262,1.01887,0.88344,0.81599,0.86161,0.62313,0.83897,0.56201,1.01122,0.000703,0.000703,0.000703
92,11658.7,0.97714,0.60873,1.0209,0.88409,0.81615,0.86082,0.62269,0.84049,0.56137,1.01247,0.0006997,0.0006997,0.0006997
93,11784.7,0.98211,0.61175,1.01854,0.88522,0.81579,0.8615,0.62332,0.83903,0.56114,1.01167,0.0006964,0.0006964,0.0006964
94,11910.9,0.97839,0.60764,1.01475,0.88641,0.81412,0.86065,0.62277,0.83892,0.56199,1.01113,0.0006931,0.0006931,0.0006931
95,12037.1,0.97822,0.61184,1.01793,0.88618,0.81512,0.861,0.624,0.83676,0.56111,1.01037,0.0006898,0.0006898,0.0006898
96,12163.3,0.97623,0.6127,1.0187,0.88548,0.81747,0.86203,0.6247,0.83574,0.55898,1.00866,0.0006865,0.0006865,0.0006865
97,12289.6,0.97199,0.60625,1.01508,0.88487,0.81638,0.86135,0.62369,0.83697,0.56069,1.0093,0.0006832,0.0006832,0.0006832
98,12416,0.97627,0.60755,1.01681,0.88536,0.81637,0.86173,0.62458,0.83609,0.55911,1.01051,0.0006799,0.0006799,0.0006799
99,12542.1,0.97323,0.60453,1.01501,0.88573,0.81593,0.86139,0.62436,0.83612,0.55903,1.01059,0.0006766,0.0006766,0.0006766
100,12668,0.96613,0.60187,1.0131,0.88495,0.8169,0.86131,0.62396,0.83651,0.55931,1.00921,0.0006733,0.0006733,0.0006733
101,12794,0.9688,0.60085,1.01399,0.88556,0.81627,0.8615,0.62472,0.83526,0.55872,1.00874,0.00067,0.00067,0.00067
102,12920.1,0.97349,0.60249,1.01414,0.88608,0.81639,0.86167,0.62451,0.83532,0.55895,1.00857,0.0006667,0.0006667,0.0006667
103,13046.2,0.96697,0.60165,1.01115,0.88563,0.81698,0.86129,0.62454,0.83512,0.55893,1.0084,0.0006634,0.0006634,0.0006634
104,13172,0.96574,0.59984,1.01327,0.88667,0.81617,0.86178,0.62543,0.83335,0.55749,1.00738,0.0006601,0.0006601,0.0006601
105,13298.2,0.97054,0.59896,1.01484,0.88773,0.81486,0.86146,0.6254,0.83348,0.55732,1.00838,0.0006568,0.0006568,0.0006568
106,13424.2,0.96019,0.59329,1.0133,0.88769,0.8169,0.86227,0.62635,0.83217,0.55562,1.00846,0.0006535,0.0006535,0.0006535
107,13550.2,0.96845,0.59945,1.01189,0.88691,0.81761,0.86228,0.62667,0.83132,0.55527,1.00786,0.0006502,0.0006502,0.0006502
108,13676.4,0.96261,0.59594,1.00811,0.88696,0.81737,0.86216,0.62665,0.83106,0.55537,1.00809,0.0006469,0.0006469,0.0006469
109,13802.4,0.96274,0.59757,1.01213,0.88643,0.81845,0.86261,0.62707,0.83015,0.55425,1.00729,0.0006436,0.0006436,0.0006436
110,13928.4,0.96297,0.59355,1.00835,0.88701,0.81887,0.86277,0.62772,0.8288,0.55276,1.00653,0.0006403,0.0006403,0.0006403
111,14054.2,0.95774,0.59103,1.01095,0.88706,0.81869,0.86277,0.62792,0.82854,0.5529,1.00626,0.000637,0.000637,0.000637
112,14180.7,0.9615,0.59093,1.0061,0.88634,0.81826,0.86252,0.62733,0.82934,0.55357,1.00676,0.0006337,0.0006337,0.0006337
113,153.707,2.28026,1.54231,2.09292,0,0,0,0,3.09089,4.90043,2.03065,0.0006304,0.0006304,0.0006304
114,278.175,1.52665,0.98764,1.38116,0,0,0,0,3.93736,4.62882,2.80492,0.0006271,0.0006271,0.0006271
115,402.682,1.39497,0.89718,1.29406,0,0,0,0,3.84377,4.47937,3.00737,0.0006238,0.0006238,0.0006238
116,529.583,1.33742,0.85889,1.2549,0,0,0,0,3.98111,4.48723,3.29506,0.0006205,0.0006205,0.0006205
117,654.015,1.29456,0.8253,1.23142,0,0,0,0,3.99658,4.52844,3.3862,0.0006172,0.0006172,0.0006172
118,778.627,1.27305,0.80949,1.21825,0,0,0,0,4.02714,4.60317,3.47147,0.0006139,0.0006139,0.0006139
119,903.049,1.25436,0.79464,1.19804,0,0,0,0,4.04029,4.69019,3.54544,0.0006106,0.0006106,0.0006106
120,1027.43,1.22147,0.77919,1.19145,0,0,0,0,3.97997,4.75813,3.56692,0.0006073,0.0006073,0.0006073
121,1151.83,1.21623,0.76976,1.17985,0,0,0,0,3.78202,4.73932,3.45201,0.000604,0.000604,0.000604
122,1275.95,1.19182,0.76217,1.17135,0,0,0,0,3.4025,4.55213,3.156,0.0006007,0.0006007,0.0006007
123,1410.03,1.1844,0.75567,1.16535,0.9452,0.03967,0.0337,0.01629,2.87447,4.19554,2.7281,0.0005974,0.0005974,0.0005974
124,1539.42,1.16829,0.74286,1.1564,0.67749,0.3816,0.33366,0.15506,2.35068,3.75515,2.32102,0.0005941,0.0005941,0.0005941
125,1665.94,1.17309,0.7469,1.15489,0.41419,0.6442,0.53721,0.27536,1.94889,3.2953,1.99998,0.0005908,0.0005908,0.0005908
126,1792.77,1.16057,0.73592,1.15161,0.29725,0.746,0.6308,0.34909,1.66611,2.87017,1.76068,0.0005875,0.0005875,0.0005875
127,1919.81,1.15522,0.73613,1.14591,0.2359,0.79717,0.68326,0.39807,1.47087,2.47845,1.58593,0.0005842,0.0005842,0.0005842
128,2046.87,1.14356,0.73125,1.1433,0.20221,0.83362,0.71843,0.43647,1.33253,2.13554,1.46296,0.0005809,0.0005809,0.0005809
129,2173.84,1.13479,0.72633,1.1409,0.90759,0.57753,0.74516,0.46553,1.23799,1.84786,1.37804,0.0005776,0.0005776,0.0005776
130,2300.23,1.13043,0.7259,1.13668,0.91564,0.58337,0.76605,0.48858,1.16969,1.60553,1.3149,0.0005743,0.0005743,0.0005743
131,2426.96,1.12256,0.7199,1.13425,0.89699,0.67274,0.78009,0.50652,1.11734,1.41256,1.26842,0.000571,0.000571,0.000571
132,2553.68,1.12304,0.7158,1.12942,0.88274,0.71697,0.7907,0.52026,1.07907,1.26008,1.23305,0.0005677,0.0005677,0.0005677
133,2680.58,1.10852,0.70716,1.12568,0.87668,0.7378,0.79842,0.53154,1.04945,1.13854,1.20507,0.0005644,0.0005644,0.0005644
134,2810.43,1.10557,0.70375,1.12454,0.87235,0.7514,0.8058,0.54033,1.02662,1.0428,1.18348,0.0005611,0.0005611,0.0005611
135,2937.78,1.10719,0.70633,1.12166,0.87007,0.75977,0.81051,0.54743,1.0078,0.96638,1.16602,0.0005578,0.0005578,0.0005578
136,3064.78,1.10336,0.70492,1.12073,0.86884,0.76572,0.8143,0.55323,0.9924,0.90732,1.15205,0.0005545,0.0005545,0.0005545
137,3191.83,1.09924,0.70375,1.11995,0.86777,0.77088,0.81886,0.55797,0.9803,0.86036,1.14131,0.0005512,0.0005512,0.0005512
138,3319,1.09833,0.70034,1.11866,0.86735,0.77433,0.82171,0.56185,0.96945,0.82183,1.13196,0.0005479,0.0005479,0.0005479
139,3446.13,1.09159,0.69231,1.11185,0.86636,0.77738,0.82407,0.56528,0.9606,0.79159,1.12436,0.0005446,0.0005446,0.0005446
140,3574.39,1.09195,0.69824,1.11548,0.86604,0.78053,0.8262,0.56813,0.95287,0.76637,1.11764,0.0005413,0.0005413,0.0005413
141,3701.37,1.07849,0.69023,1.1095,0.86734,0.78239,0.82807,0.57076,0.94684,0.74539,1.11214,0.000538,0.000538,0.000538
142,3828.39,1.07694,0.69064,1.10837,0.86671,0.78513,0.82949,0.57277,0.94157,0.72877,1.10761,0.0005347,0.0005347,0.0005347
143,3955.54,1.07358,0.68701,1.10684,0.86682,0.78719,0.83104,0.57454,0.93687,0.71363,1.1036,0.0005314,0.0005314,0.0005314
144,4082.41,1.07242,0.68268,1.10383,0.86708,0.78876,0.83351,0.57646,0.93266,0.701,1.10004,0.0005281,0.0005281,0.0005281
145,4209.32,1.06781,0.68155,1.10039,0.86743,0.79,0.83489,0.57793,0.9284,0.69037,1.09679,0.0005248,0.0005248,0.0005248
146,4336.22,1.06438,0.68034,1.10115,0.86814,0.79099,0.83603,0.57933,0.92473,0.68111,1.09408,0.0005215,0.0005215,0.0005215
147,4462.59,1.06436,0.68021,1.09999,0.868,0.79251,0.83703,0.58072,0.92154,0.67296,1.09172,0.0005182,0.0005182,0.0005182
148,4589.4,1.06134,0.67895,1.09792,0.86862,0.79325,0.83802,0.58181,0.91866,0.66602,1.0894,0.0005149,0.0005149,0.0005149
149,4716.03,1.06086,0.67979,1.1003,0.86885,0.79423,0.83865,0.58268,0.91596,0.66012,1.08744,0.0005116,0.0005116,0.0005116
150,4842.95,1.05612,0.67302,1.0963,0.86877,0.79476,0.83939,0.58393,0.91355,0.65472,1.08566,0.0005083,0.0005083,0.0005083
151,4969.58,1.06034,0.6762,1.09602,0.86837,0.79576,0.84004,0.58485,0.9117,0.65013,1.08409,0.000505,0.000505,0.000505
152,5096.82,1.05076,0.67449,1.09108,0.86903,0.79639,0.84059,0.58579,0.90943,0.64611,1.08257,0.0005017,0.0005017,0.0005017
153,5223.58,1.05292,0.67131,1.09487,0.86961,0.79663,0.84125,0.58664,0.90734,0.64229,1.0813,0.0004984,0.0004984,0.0004984
154,5350.46,1.04872,0.66976,1.08923,0.86998,0.79725,0.84175,0.58752,0.90558,0.63877,1.08003,0.0004951,0.0004951,0.0004951
155,5477.38,1.04866,0.67043,1.09097,0.87059,0.79825,0.84244,0.58829,0.90369,0.63552,1.07882,0.0004918,0.0004918,0.0004918
156,5605.72,1.04551,0.66613,1.08486,0.87067,0.7982,0.84273,0.58893,0.90201,0.63275,1.07771,0.0004885,0.0004885,0.0004885
157,5732.81,1.04089,0.66406,1.08626,0.87052,0.79882,0.84307,0.58943,0.90046,0.63015,1.07675,0.0004852,0.0004852,0.0004852
158,5859.77,1.04077,0.66584,1.08509,0.8706,0.79928,0.84351,0.59002,0.89907,0.62784,1.07584,0.0004819,0.0004819,0.0004819
159,5986.43,1.03737,0.66627,1.08318,0.87094,0.79967,0.84372,0.59051,0.89746,0.62587,1.07479,0.0004786,0.0004786,0.0004786
160,6113.2,1.04001,0.67103,1.08302,0.87179,0.79976,0.84433,0.59118,0.89627,0.62398,1.07392,0.0004753,0.0004753,0.0004753
161,6240.18,1.04558,0.67004,1.08035,0.87175,0.80011,0.84459,0.5917,0.89508,0.62238,1.07302,0.000472,0.000472,0.000472
162,6367.2,1.04382,0.67101,1.07982,0.87185,0.80017,0.84476,0.59211,0.89398,0.62072,1.0723,0.0004687,0.0004687,0.0004687
163,6493.97,1.04687,0.66861,1.07767,0.87165,0.80076,0.84504,0.59264,0.89283,0.61923,1.07159,0.0004654,0.0004654,0.0004654
164,6620.46,1.03752,0.66783,1.0752,0.87207,0.80047,0.84532,0.59332,0.89155,0.61796,1.07081,0.0004621,0.0004621,0.0004621
165,6746.92,1.03706,0.66369,1.07307,0.87196,0.80105,0.84553,0.59368,0.89049,0.61644,1.07019,0.0004588,0.0004588,0.0004588
166,6873.78,1.0438,0.66924,1.07298,0.87166,0.80145,0.84576,0.59415,0.88939,0.61539,1.06962,0.0004555,0.0004555,0.0004555
167,7000.81,1.04301,0.66742,1.07009,0.87145,0.80188,0.846,0.59452,0.88845,0.61457,1.06902,0.0004522,0.0004522,0.0004522
168,7127.63,1.03657,0.663,1.06915,0.87178,0.80216,0.84622,0.59479,0.88732,0.61363,1.06837,0.0004489,0.0004489,0.0004489
169,7254.79,1.0285,0.65803,1.06797,0.87215,0.80229,0.84646,0.59506,0.88666,0.61269,1.06791,0.0004456,0.0004456,0.0004456
170,7381.59,1.03943,0.66157,1.06886,0.8723,0.80232,0.84674,0.59534,0.88577,0.61175,1.06736,0.0004423,0.0004423,0.0004423
171,7508.59,1.03587,0.66034,1.06843,0.87246,0.80241,0.84693,0.59562,0.88482,0.61105,1.06681,0.000439,0.000439,0.000439
172,7635.3,1.02713,0.65753,1.06629,0.87249,0.80277,0.84717,0.59603,0.88398,0.61038,1.06625,0.0004357,0.0004357,0.0004357
173,7762.09,1.02422,0.6526,1.0653,0.87319,0.80254,0.84733,0.59632,0.8833,0.60966,1.06578,0.0004324,0.0004324,0.0004324
174,7888.92,1.0285,0.65618,1.06458,0.87365,0.80257,0.84739,0.59665,0.88256,0.60903,1.06532,0.0004291,0.0004291,0.0004291
175,8015.87,1.02452,0.65284,1.06239,0.87388,0.80275,0.84767,0.59697,0.88178,0.60853,1.06484,0.0004258,0.0004258,0.0004258
176,8142.53,1.02502,0.65037,1.06089,0.87308,0.80364,0.8476,0.59715,0.88104,0.60791,1.0644,0.0004225,0.0004225,0.0004225
177,8269.51,1.01915,0.64905,1.06066,0.87376,0.80306,0.84765,0.59746,0.88036,0.60723,1.06398,0.0004192,0.0004192,0.0004192
178,8396.32,1.02887,0.65203,1.06036,0.87384,0.80362,0.84794,0.59793,0.87949,0.60667,1.06345,0.0004159,0.0004159,0.0004159
179,8523.56,1.02281,0.64929,1.05612,0.87391,0.80321,0.848,0.59823,0.87884,0.60611,1.06311,0.0004126,0.0004126,0.0004126
180,8650.28,1.01589,0.64546,1.05829,0.87423,0.80338,0.84812,0.59848,0.87822,0.60559,1.06269,0.0004093,0.0004093,0.0004093
181,8776.72,1.01834,0.64605,1.06057,0.87355,0.80407,0.84819,0.59885,0.8774,0.60518,1.06225,0.000406,0.000406,0.000406
182,8903.01,1.01559,0.64699,1.05621,0.8737,0.80417,0.84836,0.59916,0.87676,0.60468,1.06175,0.0004027,0.0004027,0.0004027
183,9030.3,1.01441,0.64513,1.05551,0.87362,0.80414,0.84831,0.5994,0.87624,0.60417,1.06142,0.0003994,0.0003994,0.0003994
184,9156.87,1.01465,0.64184,1.05493,0.8739,0.80427,0.84966,0.59971,0.87573,0.60384,1.06106,0.0003961,0.0003961,0.0003961
185,9283.69,1.01321,0.64076,1.05497,0.87374,0.80457,0.84962,0.59988,0.87542,0.60342,1.06083,0.0003928,0.0003928,0.0003928
186,9410.73,1.01038,0.64096,1.05293,0.87419,0.80459,0.84978,0.60008,0.87491,0.60326,1.06045,0.0003895,0.0003895,0.0003895
