Model,Variant,Full_Model_Name,Epochs,Image_Size,Batch_Size,Sample_Ratio,Training_Time_sec,Training_Time_min,Inference_Time_ms,Inference_Time_std,Model_Size_MB,Parameters_M,GFLOPs,Val_Precision,Val_Recall,Val_mAP50,Val_mAP50_95,Val_F1_Score,Test_Precision,Test_Recall,Test_mAP50,Test_mAP50_95,Test_F1_Score,Train_Box_Loss,Train_Cls_Loss,Train_DFL_Loss,Val_Box_Loss,Val_Cls_Loss,Val_DFL_Loss,Best_Epoch,Final_Epoch,Stopped_Early,Timestamp
yolov10,s,yolov10s,25,640,12,0.5,2725.69,45.43,27.48,24.6,15.75,0,0,0.8329,0.7313,0.7851,0.5083,0.7788,0.836,0.7382,0.7915,0.5167,0.7841,1.4698,0.8224,0.8912,1.398,0.7864,0.8768,24,24,False,2026-01-25 05:42:14
