latency_ms
6.482299999333918
6.439000004320405
6.499499999335967
6.542099996295292
6.429199995181989
6.4717999994172715
6.483999997726642
6.453899994085077
6.474000001617242
6.473500005085953
6.470399996032938
6.442600002628751
6.472699998994358
6.4358000017818995
8.135600000969134
6.448100000852719
6.492300002719276
7.081600000674371
6.447100000514183
6.409499997971579
6.482800003141165
6.6434999971534126
6.518700000015087
6.435600000259001
6.432399997720495
6.414800001948606
6.461900004069321
6.471800006693229
6.49169999815058
6.444700004067272
6.558799999766052
9.613399997761007
8.326200004376005
6.4769000018714
6.58349999866914
9.193300000333693
9.65600000199629
9.429199999431148
9.695900000224356
9.356900001876056
6.8941999998060055
6.430399997043423
7.140100002288818
6.431599998904858
6.460999997216277
6.441000004997477
6.520199996884912
6.499700000858866
6.762099998013582
7.315700000617653
6.452399997215252
6.46950000373181
8.044099995458964
6.460600001446437
7.675200002267957
6.440999997721519
7.315000002563465
9.502100001554936
7.329300002311356
9.381999996548984
8.209799998439848
8.537699999578763
7.459600004949607
6.444499995268416
6.5121000006911345
9.454600003664382
7.906400001957081
6.465499995101709
6.52059999993071
6.4697999987402
6.497700000181794
6.4545999994152226
6.43090000085067
6.4568999951006845
7.635099995241035
6.458500000007916
7.784099994751159
6.474499998148531
6.430800000089221
6.472500004747417
6.473500005085953
6.483699995442294
6.496200003311969
6.427899999835063
6.499000002804678
6.477399998402689
6.48430000001099
6.511200001114048
6.474100002378691
6.441199999244418
6.465699996624608
6.4574999996693805
6.457399998907931
6.874799997603986
6.495900001027621
7.553099996584933
6.497700000181794
6.493300003057811
6.436900002881885
6.4687000049161725
6.444800004828721
6.4391999985673465
6.488399994850624
6.509300001198426
9.678700000222307
7.938599999761209
7.556100004876498
6.480500000179745
6.459599993831944
6.451600005675573
6.455900002038106
6.42909999442054
6.48679999721935
6.4324000049964525
6.553400002303533
6.471599997894373
6.495000001450535
6.470699998317286
6.429699998989236
6.445500002882909
6.456900002376642
6.4386999947601
6.42090000474127
6.8439000024227425
6.9777000026078895
9.072499997273553
8.791899999778252
9.459200002311263
9.503099994617514
9.456100000534207
9.308600005169865
6.539200003317092
6.529700003738981
6.463999998231884
6.772900000214577
9.535700002743397
7.831499999156222
8.795899993856438
6.531999999424443
6.526799996208865
6.492799999250565
6.504199998744298
9.504599998763297
8.728000000701286
9.497300001385156
6.487099999503698
7.483900000806898
6.48199999704957
6.502099997305777
6.475300004240125
6.510599996545352
6.491100000857841
6.529999998747371
6.416299998818431
6.497599999420345
8.996199998364318
8.533000000170432
6.47239999671001
