conf,precision,recall,F1,F2,TP,FP,FN
0.59,0.9226517385699401,0.7204197289135861,0.8090902051877662,0.7534487582163076,52247,4380,20276
0.6,0.9250767545828321,0.710450477779463,0.8036811729839339,0.7450208074866465,51524,4173,20999
0.61,0.9272142648348436,0.699805578919791,0.7976174573114672,0.7359031169162596,50752,3984,21771
0.62,0.9293946785335245,0.6882644126690843,0.7908579576962689,0.7259328852032729,49915,3792,22608
0.63,0.9322237017310253,0.675744246652786,0.7835290543835386,0.7150924234376732,49007,3563,23516
0.64,0.9348807346589362,0.6625622216400314,0.7755102040816327,0.7035491522445753,48051,3347,24472
0.65,0.9372869530549187,0.648332253216221,0.7664808294209703,0.690933617824174,47019,3146,25504
0.66,0.9398923873237995,0.6334680032541401,0.7568409087164956,0.6776538405940332,45941,2938,26582
0.67,0.9426472754824995,0.6175695986100961,0.7462427938285181,0.6633195598406422,44788,2725,27735
0.68,0.9454549405654432,0.5999062366421687,0.7340475788763287,0.6472156354039911,43507,2510,29016
0.69,0.9487243002229379,0.5809191566813287,0.7206020696142992,0.629747772041172,42130,2277,30393
0.7,0.9522205063409612,0.5611461191621968,0.7061538595014792,0.6113631583691373,40696,2042,31827
0.71,0.955348428655085,0.5398838989010383,0.6898957773529386,0.5913143809880511,39154,1830,33369
0.72,0.9581376352869103,0.517573735228824,0.672091961432063,0.569991617770327,37536,1640,34987
0.73,0.9603714010489136,0.494891275871103,0.6531871331725739,0.5480144382283244,35891,1481,36632
0.74,0.9638421587444959,0.4708437323331908,0.632638882455929,0.5244992627181126,34147,1281,38376
0.75,0.9675054606385207,0.44585855521696566,0.6104168239824813,0.49974807812978145,32335,1086,40188
0.76,0.9710413012278744,0.41982543468968464,0.5862068965517241,0.47359284734341894,30447,908,42076
0.77,0.9743668509795891,0.39362684941328957,0.5607291226760688,0.4468987757913523,28547,751,43976
0.78,0.9779471023518207,0.3681039118624436,0.5348774306007754,0.420555152966382,26696,602,45827
0.79,0.9805531547104581,0.3441528894281814,0.5094869203996856,0.395489088754096,24959,495,47564
0.8,0.9829270364393102,0.31912634612467766,0.4818203582841499,0.36896039382982926,23144,402,49379
0.81,0.98624953857512,0.29472029563035174,0.45382451297839593,0.34279134216907653,21374,298,51149
0.82,0.9889000502260171,0.27148628710891715,0.4260166823537048,0.31756246733892035,19689,221,52834
0.83,0.9918582902409506,0.24861078554389643,0.39757003781656214,0.29243844681610276,18030,148,54493
0.84,0.993640988372093,0.2262316782262179,0.3685516931543775,0.2675601101094572,16407,105,56116
0.85,0.9952104695089045,0.20342512030666132,0.33780209967142544,0.24191908591218564,14753,71,57770
0.86,0.9965854768950603,0.18110116790535416,0.3065039322302863,0.21653900306986162,13134,45,59389
0.87,0.997492000345931,0.15903920135681093,0.2743381775800966,0.19117866436823525,11534,29,60989
0.88,0.9982407119942047,0.13300608082952994,0.23473584308763049,0.1608980667545162,9646,17,62877
0.89,0.9988093663182961,0.10410490465093833,0.1885567293524138,0.12682638391942241,7550,9,64973
0.9,0.9992257065427798,0.07117741957723757,0.13288882595991713,0.08741507427402474,5162,4,67361
0.91,0.9996476391825229,0.039118624436385696,0.07529093297594246,0.04842453828559724,2837,1,69686
0.92,0.9990583804143126,0.014629841567502723,0.028837398926411635,0.018220598034030103,1061,1,71462
0.93,1.0,0.002357872674875557,0.004704652378463147,0.0029456045035019967,171,0,72352
0.94,1.0,9.652110364987658e-05,0.00019302357645112366,0.00012064846828151768,7,0,72516
0.95,0.0,0.0,0.0,0.0,0,0,72523
