epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4258.21,1.02355,0.61655,0.90656,0.87564,0.79319,0.83845,0.58232,0.85046,0.51754,0.89134,0.000955072,0.000955072,0.000955072
43,4342.88,1.01974,0.61782,0.90826,0.87632,0.79351,0.83876,0.58303,0.84868,0.51666,0.89087,0.000952889,0.000952889,0.000952889
44,4427.81,1.02265,0.61881,0.90754,0.87713,0.79345,0.83901,0.58382,0.84648,0.51558,0.8902,0.000950658,0.000950658,0.000950658
45,4512.48,1.01521,0.61718,0.90823,0.87723,0.79346,0.83917,0.58452,0.84552,0.51478,0.89001,0.000948377,0.000948377,0.000948377
46,4597.11,1.01738,0.61307,0.9072,0.87749,0.79369,0.83937,0.58516,0.84427,0.51379,0.8897,0.000946048,0.000946048,0.000946048
47,4682.12,1.01015,0.60734,0.90684,0.87809,0.79351,0.83958,0.58564,0.84314,0.51305,0.88928,0.000943671,0.000943671,0.000943671
48,4766.77,1.00639,0.61102,0.90727,0.87803,0.79414,0.8399,0.5862,0.84205,0.51215,0.88903,0.000941245,0.000941245,0.000941245
49,4851.47,1.01152,0.61079,0.90406,0.87839,0.79394,0.84023,0.58669,0.84089,0.51167,0.8887,0.000938772,0.000938772,0.000938772
50,4935.99,1.00692,0.60826,0.90543,0.87909,0.79355,0.84037,0.58692,0.83982,0.51112,0.8885,0.000936251,0.000936251,0.000936251
51,5020.92,1.00636,0.6099,0.90193,0.87856,0.79437,0.84058,0.58746,0.83889,0.51065,0.88815,0.000933683,0.000933683,0.000933683
52,5105.84,1.00667,0.60901,0.90259,0.87912,0.79398,0.84073,0.58773,0.83823,0.51047,0.88796,0.000931067,0.000931067,0.000931067
53,5190.48,1.00157,0.60514,0.90196,0.87925,0.79467,0.84117,0.5883,0.83732,0.50999,0.88767,0.000928405,0.000928405,0.000928405
54,5275.21,0.99797,0.60263,0.90119,0.87997,0.7947,0.84148,0.58877,0.83645,0.50954,0.88749,0.000925697,0.000925697,0.000925697
55,5359.71,1.00326,0.60335,0.90204,0.87984,0.79488,0.84154,0.58896,0.83592,0.50928,0.88735,0.000922942,0.000922942,0.000922942
56,5444.45,1.00362,0.60563,0.9022,0.87935,0.79574,0.84173,0.58949,0.83481,0.50886,0.88701,0.000920142,0.000920142,0.000920142
57,5529.03,0.98656,0.59716,0.89922,0.88017,0.79559,0.84194,0.58986,0.83416,0.5084,0.88685,0.000917296,0.000917296,0.000917296
58,5613.79,0.99149,0.59714,0.90034,0.88061,0.79535,0.84195,0.59039,0.83324,0.50796,0.8866,0.000914405,0.000914405,0.000914405
59,5698.37,0.99203,0.59846,0.90124,0.88117,0.79525,0.84226,0.59076,0.83265,0.50775,0.88643,0.000911469,0.000911469,0.000911469
60,5782.74,0.985,0.59731,0.89953,0.8813,0.79524,0.84232,0.59104,0.83197,0.50753,0.88622,0.000908488,0.000908488,0.000908488
61,5867.74,0.98449,0.59638,0.90003,0.88109,0.79597,0.84266,0.59145,0.83149,0.50739,0.88611,0.000905463,0.000905463,0.000905463
62,5952.46,0.98573,0.59417,0.89876,0.88131,0.79592,0.84287,0.59161,0.83077,0.50725,0.88596,0.000902395,0.000902395,0.000902395
63,6037.23,0.98957,0.59411,0.89962,0.8818,0.79567,0.84305,0.59191,0.83029,0.50705,0.88581,0.000899282,0.000899282,0.000899282
64,6122.12,0.98196,0.58905,0.89755,0.88181,0.79585,0.84323,0.59222,0.82949,0.50693,0.88562,0.000896127,0.000896127,0.000896127
65,6206.92,0.98127,0.59145,0.8965,0.88251,0.79543,0.84335,0.5925,0.82873,0.5066,0.88526,0.000892928,0.000892928,0.000892928
66,6291.7,0.98114,0.58752,0.89505,0.88273,0.79535,0.8433,0.59274,0.82819,0.50669,0.88507,0.000889687,0.000889687,0.000889687
67,6376.18,0.98445,0.59073,0.89562,0.88273,0.79548,0.84348,0.59291,0.82748,0.50646,0.88482,0.000886404,0.000886404,0.000886404
68,6461.01,0.97726,0.58691,0.89458,0.88313,0.79575,0.84371,0.59322,0.82697,0.5064,0.88456,0.000883079,0.000883079,0.000883079
69,6545.65,0.98234,0.59079,0.897,0.88297,0.79596,0.8437,0.59334,0.82662,0.50647,0.88452,0.000879713,0.000879713,0.000879713
70,6630.28,0.97253,0.58743,0.89405,0.88299,0.79589,0.84372,0.59349,0.82589,0.50661,0.88425,0.000876305,0.000876305,0.000876305
71,6715.11,0.9737,0.58675,0.89537,0.88258,0.79629,0.84385,0.59381,0.82551,0.50662,0.88412,0.000872857,0.000872857,0.000872857
72,6799.82,0.97203,0.5847,0.89323,0.88258,0.79668,0.84386,0.59417,0.82495,0.50657,0.88386,0.000869368,0.000869368,0.000869368
73,6884.82,0.97142,0.58173,0.89323,0.88298,0.7965,0.84393,0.59443,0.82452,0.50653,0.88366,0.000865839,0.000865839,0.000865839
74,6969.41,0.97106,0.58398,0.89496,0.88326,0.79653,0.84396,0.59462,0.824,0.50668,0.88341,0.000862271,0.000862271,0.000862271
75,7054.15,0.97219,0.5823,0.89388,0.88327,0.79667,0.84408,0.59464,0.82362,0.50646,0.88326,0.000858664,0.000858664,0.000858664
76,7138.61,0.96949,0.58266,0.89568,0.88315,0.79682,0.84417,0.595,0.82301,0.50635,0.88308,0.000855018,0.000855018,0.000855018
77,7223.04,0.96819,0.57789,0.89196,0.88344,0.79667,0.84436,0.59527,0.82237,0.5062,0.88288,0.000851333,0.000851333,0.000851333
78,7307.8,0.96156,0.57672,0.89122,0.88373,0.79664,0.84443,0.59582,0.82157,0.50611,0.88269,0.000847611,0.000847611,0.000847611
79,7392.4,0.9628,0.5772,0.89122,0.88365,0.79685,0.84454,0.59603,0.82112,0.50612,0.88256,0.000843851,0.000843851,0.000843851
80,7476.88,0.96754,0.57662,0.89383,0.88345,0.7973,0.84468,0.59636,0.8205,0.50611,0.88232,0.000840054,0.000840054,0.000840054
81,7561.91,0.96779,0.57687,0.89268,0.88387,0.79703,0.8448,0.5965,0.82001,0.50609,0.88199,0.00083622,0.00083622,0.00083622
82,7646.67,0.9641,0.57556,0.89224,0.88341,0.79739,0.84493,0.5968,0.81946,0.50604,0.88174,0.000832349,0.000832349,0.000832349
83,7731.54,0.95629,0.57218,0.89224,0.88409,0.79724,0.84516,0.59707,0.81897,0.50577,0.88159,0.000828443,0.000828443,0.000828443
84,7815.89,0.95723,0.57258,0.88937,0.88359,0.79787,0.8453,0.5973,0.81833,0.50568,0.88124,0.000824502,0.000824502,0.000824502
85,7900.64,0.95586,0.57113,0.88963,0.88313,0.7984,0.84549,0.59757,0.81799,0.50547,0.88113,0.000820525,0.000820525,0.000820525
