epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,175.929,1.24961,0.60232,0.98579,0.82603,0.64902,0.76506,0.43452,1.51683,0.58606,0.95453,0.000166422,0.000166422,0.0668821
2,335.316,1.18061,0.5498,0.96351,0.84132,0.71223,0.81117,0.4685,1.45458,0.53838,0.93785,0.00016821,0.00016821,0.0335506
