Model,Variant,Full_Model_Name,Epochs,Image_Size,Batch_Size,Sample_Ratio,Training_Time_sec,Training_Time_min,Inference_Time_ms,Inference_Time_std,Model_Size_MB,Parameters_M,GFLOPs,Val_Precision,Val_Recall,Val_mAP50,Val_mAP50_95,Val_F1_Score,Test_Precision,Test_Recall,Test_mAP50,Test_mAP50_95,Test_F1_Score,Train_Box_Loss,Train_Cls_Loss,Train_DFL_Loss,Val_Box_Loss,Val_Cls_Loss,Val_DFL_Loss,Best_Epoch,Final_Epoch,Stopped_Early,Timestamp
yolov10,m,yolov10m,25,640,12,0.5,3983.07,66.38,34.17,24.44,31.92,0,0,0.8565,0.7683,0.8231,0.5614,0.81,0.8573,0.7767,0.8274,0.5707,0.815,1.3274,0.7024,0.8811,1.2637,0.694,0.8745,24,24,False,2026-01-25 04:17:47
