epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,8524.62,1.01542,0.64633,1.03754,0.87832,0.80971,0.85877,0.61234,0.86446,0.58003,1.02528,0.0007822,0.0007822,0.0007822
68,8651.58,1.01444,0.64861,1.0381,0.87778,0.81355,0.86041,0.61387,0.86267,0.5775,1.02484,0.0007789,0.0007789,0.0007789
69,8778.32,1.01686,0.64779,1.03869,0.87896,0.81241,0.8604,0.61274,0.86853,0.5758,1.0286,0.0007756,0.0007756,0.0007756
70,8905,1.01063,0.64684,1.03742,0.87696,0.81434,0.8604,0.61388,0.86384,0.5777,1.02648,0.0007723,0.0007723,0.0007723
71,9031.96,1.01483,0.64379,1.03624,0.88187,0.8121,0.86039,0.6149,0.86126,0.57442,1.02508,0.000769,0.000769,0.000769
72,9158.71,1.00841,0.64374,1.03598,0.87896,0.81072,0.85922,0.61378,0.86079,0.57823,1.02481,0.0007657,0.0007657,0.0007657
73,9285.24,1.00425,0.64228,1.03526,0.87948,0.81355,0.86055,0.6142,0.86119,0.57518,1.02434,0.0007624,0.0007624,0.0007624
74,9411.92,1.00988,0.64317,1.03775,0.88127,0.81186,0.86088,0.61749,0.85645,0.57309,1.02224,0.0007591,0.0007591,0.0007591
75,9538.64,1.00728,0.63947,1.0348,0.87916,0.81077,0.85969,0.61423,0.86108,0.57574,1.02689,0.0007558,0.0007558,0.0007558
76,9664.93,1.00512,0.63588,1.03281,0.8814,0.8121,0.86088,0.61681,0.85796,0.57075,1.02171,0.0007525,0.0007525,0.0007525
77,9791.28,1.00746,0.63874,1.0335,0.8814,0.81264,0.86046,0.6162,0.85703,0.57242,1.02328,0.0007492,0.0007492,0.0007492
78,9917.89,1.0024,0.63435,1.02878,0.87895,0.81571,0.86056,0.61692,0.85459,0.57037,1.02241,0.0007459,0.0007459,0.0007459
79,153.123,2.35734,1.70209,2.04991,0,0,0,0,4.13124,4.32108,3.65965,0.0007426,0.0007426,0.0007426
80,278.658,1.57794,1.0535,1.33213,0.15768,0.71814,0.51362,0.24888,1.87713,2.83687,1.93252,0.0007393,0.0007393,0.0007393
81,405.009,1.44977,0.95814,1.25906,0.81791,0.73272,0.76454,0.46839,1.27102,1.06272,1.23815,0.000736,0.000736,0.000736
82,530.994,1.37832,0.90867,1.22503,0.82271,0.75216,0.78279,0.49273,1.16847,0.80969,1.16917,0.0007327,0.0007327,0.0007327
83,657.193,1.31554,0.86514,1.19392,0.82335,0.76215,0.79247,0.5058,1.11811,0.75645,1.14318,0.0007294,0.0007294,0.0007294
84,783.015,1.30284,0.84399,1.18354,0.82743,0.76856,0.79898,0.51502,1.08768,0.73225,1.12779,0.0007261,0.0007261,0.0007261
85,909.192,1.26516,0.82569,1.16867,0.82951,0.77223,0.80535,0.52243,1.0648,0.7165,1.11721,0.0007228,0.0007228,0.0007228
86,1035.19,1.24385,0.80841,1.15606,0.83045,0.77426,0.80867,0.5284,1.0476,0.70514,1.10872,0.0007195,0.0007195,0.0007195
87,1161.21,1.22545,0.79421,1.15031,0.83693,0.77538,0.81257,0.53397,1.03205,0.69347,1.10233,0.0007162,0.0007162,0.0007162
88,1287.36,1.21262,0.78636,1.14069,0.84124,0.7782,0.81495,0.53846,1.02035,0.6842,1.09647,0.0007129,0.0007129,0.0007129
89,1413.29,1.19805,0.77867,1.13465,0.84188,0.78011,0.81823,0.54353,1.00915,0.67691,1.09159,0.0007096,0.0007096,0.0007096
90,1539.11,1.19535,0.78001,1.13409,0.84084,0.78317,0.8198,0.54633,0.99975,0.67179,1.08777,0.0007063,0.0007063,0.0007063
91,1665.45,1.18334,0.76847,1.12612,0.84116,0.78518,0.82316,0.54959,0.99208,0.66671,1.08446,0.000703,0.000703,0.000703
92,1791.85,1.17521,0.76146,1.12264,0.84352,0.78656,0.82465,0.55229,0.98458,0.6611,1.0816,0.0006997,0.0006997,0.0006997
93,1918.15,1.17158,0.75844,1.12105,0.84508,0.7892,0.82678,0.55509,0.97769,0.65591,1.07793,0.0006964,0.0006964,0.0006964
94,2044.4,1.15728,0.75357,1.11516,0.8462,0.78924,0.82803,0.55753,0.97132,0.65208,1.0744,0.0006931,0.0006931,0.0006931
95,2170.48,1.15313,0.7485,1.11156,0.84546,0.7909,0.8295,0.56003,0.96513,0.64814,1.07201,0.0006898,0.0006898,0.0006898
96,2295.81,1.14312,0.74231,1.10734,0.84715,0.79168,0.83079,0.56211,0.95971,0.64494,1.06983,0.0006865,0.0006865,0.0006865
97,2421.86,1.1378,0.73768,1.1015,0.84779,0.79178,0.83162,0.56365,0.95474,0.64199,1.06726,0.0006832,0.0006832,0.0006832
98,2547.86,1.13393,0.73938,1.10163,0.8496,0.79112,0.83274,0.56603,0.94998,0.63959,1.06443,0.0006799,0.0006799,0.0006799
99,2673.93,1.1347,0.73757,1.10278,0.85081,0.79303,0.83381,0.56718,0.94713,0.63686,1.06291,0.0006766,0.0006766,0.0006766
100,2799.96,1.12008,0.72958,1.09526,0.85235,0.79312,0.83462,0.56892,0.94402,0.63516,1.06178,0.0006733,0.0006733,0.0006733
101,2926.23,1.12065,0.72903,1.09577,0.85379,0.7945,0.8355,0.57056,0.94075,0.63332,1.05986,0.00067,0.00067,0.00067
102,3052.29,1.11266,0.72959,1.09377,0.8543,0.79483,0.83593,0.57175,0.93845,0.63218,1.05816,0.0006667,0.0006667,0.0006667
103,3178.57,1.11772,0.72998,1.08795,0.85608,0.79395,0.83638,0.57337,0.93552,0.63059,1.05616,0.0006634,0.0006634,0.0006634
104,3304.4,1.12269,0.73123,1.08875,0.85746,0.79466,0.83662,0.57423,0.93398,0.63055,1.05382,0.0006601,0.0006601,0.0006601
105,3430.47,1.11247,0.72523,1.0848,0.86002,0.7929,0.83681,0.5755,0.93211,0.63074,1.05203,0.0006568,0.0006568,0.0006568
106,3556.47,1.10937,0.72226,1.08225,0.86101,0.79189,0.83707,0.57632,0.93158,0.63092,1.05027,0.0006535,0.0006535,0.0006535
107,3682.48,1.11466,0.72337,1.08055,0.8605,0.79422,0.83954,0.57822,0.93121,0.62946,1.04853,0.0006502,0.0006502,0.0006502
108,3808.33,1.1074,0.72012,1.07646,0.86066,0.79592,0.84068,0.57967,0.929,0.62733,1.0466,0.0006469,0.0006469,0.0006469
109,3934.47,1.10586,0.71745,1.07688,0.85995,0.79845,0.84192,0.58081,0.92756,0.62475,1.04495,0.0006436,0.0006436,0.0006436
110,4060.85,1.10117,0.71108,1.07219,0.86008,0.79837,0.84263,0.58186,0.92547,0.6231,1.04361,0.0006403,0.0006403,0.0006403
111,4187.17,1.09795,0.71379,1.07092,0.85908,0.80033,0.84314,0.58263,0.92344,0.62072,1.04236,0.000637,0.000637,0.000637
112,4313.1,1.0889,0.70457,1.06662,0.86071,0.7995,0.8439,0.58349,0.92115,0.6184,1.04115,0.0006337,0.0006337,0.0006337
113,4439.24,1.0889,0.70705,1.06621,0.86027,0.79999,0.8443,0.58429,0.91863,0.6163,1.04016,0.0006304,0.0006304,0.0006304
114,4566.06,1.08844,0.70506,1.06474,0.86161,0.79987,0.84509,0.58519,0.91639,0.61482,1.03887,0.0006271,0.0006271,0.0006271
115,4691.81,1.08054,0.70353,1.06615,0.86156,0.80095,0.84551,0.58605,0.91453,0.61334,1.03789,0.0006238,0.0006238,0.0006238
116,4817.7,1.07741,0.69969,1.06253,0.86354,0.80098,0.84629,0.58697,0.91268,0.61107,1.03678,0.0006205,0.0006205,0.0006205
117,4944.21,1.0763,0.69786,1.06106,0.86235,0.80356,0.84696,0.5881,0.91066,0.60923,1.03559,0.0006172,0.0006172,0.0006172
118,5069.94,1.08059,0.69762,1.06187,0.86264,0.8039,0.84733,0.58922,0.90776,0.60727,1.03426,0.0006139,0.0006139,0.0006139
119,5196.27,1.0739,0.69643,1.05684,0.86252,0.80431,0.84755,0.58959,0.90627,0.60653,1.03349,0.0006106,0.0006106,0.0006106
