epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6390.37,1.04377,0.68489,1.057,0.87609,0.81025,0.86103,0.60806,0.86569,0.57654,1.02328,0.000955072,0.000955072,0.000955072
43,6547.72,1.04847,0.68782,1.06018,0.87609,0.81078,0.8613,0.60843,0.8648,0.57582,1.02309,0.000952889,0.000952889,0.000952889
44,6705.06,1.04238,0.68565,1.0544,0.87517,0.81208,0.86163,0.60884,0.86376,0.57508,1.0227,0.000950658,0.000950658,0.000950658
45,6862.18,1.03822,0.6837,1.05723,0.87558,0.81199,0.8617,0.60913,0.86293,0.57462,1.0224,0.000948377,0.000948377,0.000948377
46,7019.64,1.04074,0.68163,1.05631,0.87579,0.81199,0.86169,0.60967,0.8618,0.57377,1.02181,0.000946048,0.000946048,0.000946048
47,7177.11,1.03719,0.67871,1.0562,0.87594,0.81236,0.8619,0.60996,0.86117,0.57327,1.02141,0.000943671,0.000943671,0.000943671
48,7334.39,1.03127,0.6773,1.05418,0.87668,0.81177,0.86226,0.61052,0.86037,0.57261,1.02107,0.000941245,0.000941245,0.000941245
49,7491.77,1.03444,0.67837,1.05431,0.87742,0.81189,0.86249,0.6111,0.85928,0.57195,1.02057,0.000938772,0.000938772,0.000938772
50,7648.96,1.03118,0.67738,1.05234,0.87781,0.81208,0.86273,0.61147,0.85811,0.57152,1.02012,0.000936251,0.000936251,0.000936251
51,7806.85,1.03049,0.67474,1.05011,0.87749,0.81264,0.86291,0.61191,0.85732,0.57075,1.01983,0.000933683,0.000933683,0.000933683
52,7963.85,1.02781,0.67138,1.05291,0.87758,0.81293,0.86327,0.6125,0.85639,0.57014,1.01949,0.000931067,0.000931067,0.000931067
53,8121.3,1.02854,0.67273,1.05037,0.87773,0.81342,0.86333,0.61272,0.85548,0.56949,1.0191,0.000928405,0.000928405,0.000928405
54,8278.39,1.02524,0.67155,1.04944,0.87803,0.81353,0.86358,0.61311,0.8548,0.56894,1.01872,0.000925697,0.000925697,0.000925697
55,8435.69,1.02593,0.67153,1.04678,0.87848,0.81362,0.8638,0.61356,0.85393,0.56841,1.0183,0.000922942,0.000922942,0.000922942
56,8593.15,1.02334,0.66957,1.05114,0.87879,0.81351,0.86385,0.61392,0.85303,0.56803,1.01791,0.000920142,0.000920142,0.000920142
57,8750.18,1.01376,0.66176,1.04725,0.87852,0.81443,0.86396,0.61425,0.85249,0.56754,1.01761,0.000917296,0.000917296,0.000917296
58,8907.73,1.0178,0.66356,1.04688,0.87863,0.81472,0.86412,0.61467,0.85154,0.56705,1.01711,0.000914405,0.000914405,0.000914405
59,9064.93,1.01376,0.66303,1.0484,0.8788,0.81522,0.86444,0.61507,0.85051,0.56652,1.01657,0.000911469,0.000911469,0.000911469
60,9221.96,1.00896,0.66208,1.04241,0.87933,0.81484,0.86462,0.61548,0.84977,0.56615,1.01607,0.000908488,0.000908488,0.000908488
61,9379.41,1.00977,0.66179,1.04593,0.87942,0.81516,0.86471,0.61578,0.84888,0.56576,1.01573,0.000905463,0.000905463,0.000905463
